
Epoch 0, 25%	 Loss : 5.0338e-04	 RES : 4.3183e-05	 MSE : 3.7820e-04	 REL : 9.4558e-01
MODEL SAVED
Learning Rate : 0.001
Epoch 100, 25%	 Loss : 5.0150e-05	 RES : 5.1069e-07	 MSE : 1.2486e-04	 REL : 5.4331e-01
Epoch 100, 50%	 Loss : 4.9901e-05	 RES : 4.9204e-07	 MSE : 1.2809e-04	 REL : 5.5525e-01
Epoch 100, 75%	 Loss : 5.6777e-05	 RES : 5.9217e-07	 MSE : 1.3899e-04	 REL : 5.4656e-01
Training Epoch 100 :	 Loss : 5.1589e-05 	 RES : 5.3258e-07	 MSE : 1.3552e-04	 REL : 5.5454e-01
Validation Epoch 100 :	 Loss : 5.1308e-05	 RES : 5.2321e-07	 MSE : 1.3395e-04	 REL : 5.5196e-01
Training Epoch 100 finished,took current epoch 39.82s,cumulative time 3999.38s
MODEL SAVED
Learning Rate : 0.001
Epoch 101, 25%	 Loss : 5.0140e-05	 RES : 5.0963e-07	 MSE : 1.2463e-04	 REL : 5.4281e-01
Epoch 101, 50%	 Loss : 4.9893e-05	 RES : 4.9090e-07	 MSE : 1.2798e-04	 REL : 5.5501e-01
Epoch 101, 75%	 Loss : 5.6771e-05	 RES : 5.9164e-07	 MSE : 1.3903e-04	 REL : 5.4665e-01
Training Epoch 101 :	 Loss : 5.1581e-05 	 RES : 5.3154e-07	 MSE : 1.3538e-04	 REL : 5.5426e-01
Validation Epoch 101 :	 Loss : 5.1302e-05	 RES : 5.2246e-07	 MSE : 1.3383e-04	 REL : 5.5173e-01
Training Epoch 101 finished,took current epoch 39.59s,cumulative time 4038.88s
MODEL SAVED
Learning Rate : 0.001
Epoch 102, 25%	 Loss : 5.0130e-05	 RES : 5.0861e-07	 MSE : 1.2442e-04	 REL : 5.4235e-01
Epoch 102, 50%	 Loss : 4.9886e-05	 RES : 4.8977e-07	 MSE : 1.2787e-04	 REL : 5.5477e-01
Epoch 102, 75%	 Loss : 5.6765e-05	 RES : 5.9108e-07	 MSE : 1.3900e-04	 REL : 5.4659e-01
Training Epoch 102 :	 Loss : 5.1575e-05 	 RES : 5.3055e-07	 MSE : 1.3526e-04	 REL : 5.5400e-01
Validation Epoch 102 :	 Loss : 5.1297e-05	 RES : 5.2170e-07	 MSE : 1.3372e-04	 REL : 5.5150e-01
Training Epoch 102 finished,took current epoch 40.39s,cumulative time 4079.19s
MODEL SAVED
Learning Rate : 0.001
Epoch 103, 25%	 Loss : 5.0121e-05	 RES : 5.0766e-07	 MSE : 1.2420e-04	 REL : 5.4188e-01
Epoch 103, 50%	 Loss : 4.9878e-05	 RES : 4.8869e-07	 MSE : 1.2776e-04	 REL : 5.5454e-01
Epoch 103, 75%	 Loss : 5.6758e-05	 RES : 5.9004e-07	 MSE : 1.3888e-04	 REL : 5.4636e-01
Training Epoch 103 :	 Loss : 5.1568e-05 	 RES : 5.2959e-07	 MSE : 1.3515e-04	 REL : 5.5377e-01
Validation Epoch 103 :	 Loss : 5.1292e-05	 RES : 5.2089e-07	 MSE : 1.3363e-04	 REL : 5.5130e-01
Training Epoch 103 finished,took current epoch 40.19s,cumulative time 4119.23s
MODEL SAVED
Learning Rate : 0.001
Epoch 104, 25%	 Loss : 5.0112e-05	 RES : 5.0688e-07	 MSE : 1.2402e-04	 REL : 5.4149e-01
Epoch 104, 50%	 Loss : 4.9871e-05	 RES : 4.8779e-07	 MSE : 1.2766e-04	 REL : 5.5431e-01
Epoch 104, 75%	 Loss : 5.6750e-05	 RES : 5.8868e-07	 MSE : 1.3875e-04	 REL : 5.4609e-01
Training Epoch 104 :	 Loss : 5.1562e-05 	 RES : 5.2869e-07	 MSE : 1.3504e-04	 REL : 5.5355e-01
Validation Epoch 104 :	 Loss : 5.1287e-05	 RES : 5.2002e-07	 MSE : 1.3353e-04	 REL : 5.5111e-01
Training Epoch 104 finished,took current epoch 40.57s,cumulative time 4159.61s
MODEL SAVED
Learning Rate : 0.001
Epoch 105, 25%	 Loss : 5.0105e-05	 RES : 5.0625e-07	 MSE : 1.2384e-04	 REL : 5.4109e-01
Epoch 105, 50%	 Loss : 4.9866e-05	 RES : 4.8697e-07	 MSE : 1.2754e-04	 REL : 5.5405e-01
Epoch 105, 75%	 Loss : 5.6743e-05	 RES : 5.8738e-07	 MSE : 1.3861e-04	 REL : 5.4582e-01
Training Epoch 105 :	 Loss : 5.1556e-05 	 RES : 5.2783e-07	 MSE : 1.3495e-04	 REL : 5.5335e-01
Validation Epoch 105 :	 Loss : 5.1281e-05	 RES : 5.1912e-07	 MSE : 1.3344e-04	 REL : 5.5091e-01
Training Epoch 105 finished,took current epoch 40.30s,cumulative time 4199.79s
MODEL SAVED
Learning Rate : 0.001
Epoch 106, 25%	 Loss : 5.0098e-05	 RES : 5.0554e-07	 MSE : 1.2371e-04	 REL : 5.4081e-01
Epoch 106, 50%	 Loss : 4.9860e-05	 RES : 4.8614e-07	 MSE : 1.2744e-04	 REL : 5.5385e-01
Epoch 106, 75%	 Loss : 5.6736e-05	 RES : 5.8609e-07	 MSE : 1.3846e-04	 REL : 5.4553e-01
Training Epoch 106 :	 Loss : 5.1550e-05 	 RES : 5.2695e-07	 MSE : 1.3485e-04	 REL : 5.5315e-01
Validation Epoch 106 :	 Loss : 5.1276e-05	 RES : 5.1821e-07	 MSE : 1.3334e-04	 REL : 5.5070e-01
Training Epoch 106 finished,took current epoch 40.07s,cumulative time 4239.70s
MODEL SAVED
Learning Rate : 0.001
Epoch 107, 25%	 Loss : 5.0091e-05	 RES : 5.0480e-07	 MSE : 1.2359e-04	 REL : 5.4055e-01
Epoch 107, 50%	 Loss : 4.9853e-05	 RES : 4.8525e-07	 MSE : 1.2737e-04	 REL : 5.5369e-01
Epoch 107, 75%	 Loss : 5.6730e-05	 RES : 5.8480e-07	 MSE : 1.3832e-04	 REL : 5.4524e-01
Training Epoch 107 :	 Loss : 5.1544e-05 	 RES : 5.2606e-07	 MSE : 1.3474e-04	 REL : 5.5293e-01
Validation Epoch 107 :	 Loss : 5.1270e-05	 RES : 5.1725e-07	 MSE : 1.3323e-04	 REL : 5.5049e-01
Training Epoch 107 finished,took current epoch 40.06s,cumulative time 4279.52s
MODEL SAVED
Learning Rate : 0.001
Epoch 108, 25%	 Loss : 5.0084e-05	 RES : 5.0407e-07	 MSE : 1.2345e-04	 REL : 5.4024e-01
Epoch 108, 50%	 Loss : 4.9847e-05	 RES : 4.8430e-07	 MSE : 1.2729e-04	 REL : 5.5351e-01
Epoch 108, 75%	 Loss : 5.6723e-05	 RES : 5.8357e-07	 MSE : 1.3819e-04	 REL : 5.4499e-01
Training Epoch 108 :	 Loss : 5.1539e-05 	 RES : 5.2518e-07	 MSE : 1.3464e-04	 REL : 5.5272e-01
Validation Epoch 108 :	 Loss : 5.1265e-05	 RES : 5.1628e-07	 MSE : 1.3313e-04	 REL : 5.5028e-01
Training Epoch 108 finished,took current epoch 39.54s,cumulative time 4318.95s
MODEL SAVED
Learning Rate : 0.001
Epoch 109, 25%	 Loss : 5.0078e-05	 RES : 5.0334e-07	 MSE : 1.2334e-04	 REL : 5.4000e-01
Epoch 109, 50%	 Loss : 4.9840e-05	 RES : 4.8336e-07	 MSE : 1.2721e-04	 REL : 5.5334e-01
Epoch 109, 75%	 Loss : 5.6717e-05	 RES : 5.8217e-07	 MSE : 1.3808e-04	 REL : 5.4478e-01
Training Epoch 109 :	 Loss : 5.1533e-05 	 RES : 5.2431e-07	 MSE : 1.3455e-04	 REL : 5.5253e-01
Validation Epoch 109 :	 Loss : 5.1259e-05	 RES : 5.1535e-07	 MSE : 1.3302e-04	 REL : 5.5005e-01
Training Epoch 109 finished,took current epoch 39.97s,cumulative time 4358.74s
MODEL SAVED
Learning Rate : 0.001
Epoch 110, 25%	 Loss : 5.0072e-05	 RES : 5.0257e-07	 MSE : 1.2322e-04	 REL : 5.3972e-01
Epoch 110, 50%	 Loss : 4.9835e-05	 RES : 4.8264e-07	 MSE : 1.2711e-04	 REL : 5.5313e-01
Epoch 110, 75%	 Loss : 5.6711e-05	 RES : 5.8086e-07	 MSE : 1.3798e-04	 REL : 5.4458e-01
Training Epoch 110 :	 Loss : 5.1528e-05 	 RES : 5.2346e-07	 MSE : 1.3445e-04	 REL : 5.5233e-01
Validation Epoch 110 :	 Loss : 5.1254e-05	 RES : 5.1442e-07	 MSE : 1.3292e-04	 REL : 5.4983e-01
Training Epoch 110 finished,took current epoch 40.13s,cumulative time 4398.73s
MODEL SAVED
Learning Rate : 0.001
Epoch 111, 25%	 Loss : 5.0066e-05	 RES : 5.0178e-07	 MSE : 1.2310e-04	 REL : 5.3947e-01
Epoch 111, 50%	 Loss : 4.9829e-05	 RES : 4.8177e-07	 MSE : 1.2704e-04	 REL : 5.5297e-01
Epoch 111, 75%	 Loss : 5.6704e-05	 RES : 5.7940e-07	 MSE : 1.3784e-04	 REL : 5.4431e-01
Training Epoch 111 :	 Loss : 5.1522e-05 	 RES : 5.2257e-07	 MSE : 1.3436e-04	 REL : 5.5213e-01
Validation Epoch 111 :	 Loss : 5.1249e-05	 RES : 5.1360e-07	 MSE : 1.3281e-04	 REL : 5.4961e-01
Training Epoch 111 finished,took current epoch 40.00s,cumulative time 4438.64s
MODEL SAVED
Learning Rate : 0.001
Epoch 112, 25%	 Loss : 5.0060e-05	 RES : 5.0094e-07	 MSE : 1.2299e-04	 REL : 5.3922e-01
Epoch 112, 50%	 Loss : 4.9823e-05	 RES : 4.8088e-07	 MSE : 1.2696e-04	 REL : 5.5280e-01
Epoch 112, 75%	 Loss : 5.6698e-05	 RES : 5.7812e-07	 MSE : 1.3773e-04	 REL : 5.4409e-01
Training Epoch 112 :	 Loss : 5.1517e-05 	 RES : 5.2169e-07	 MSE : 1.3427e-04	 REL : 5.5194e-01
Validation Epoch 112 :	 Loss : 5.1244e-05	 RES : 5.1272e-07	 MSE : 1.3272e-04	 REL : 5.4941e-01
Training Epoch 112 finished,took current epoch 41.05s,cumulative time 4479.56s
MODEL SAVED
Learning Rate : 0.001
Epoch 113, 25%	 Loss : 5.0054e-05	 RES : 5.0017e-07	 MSE : 1.2289e-04	 REL : 5.3900e-01
Epoch 113, 50%	 Loss : 4.9817e-05	 RES : 4.8018e-07	 MSE : 1.2687e-04	 REL : 5.5260e-01
Epoch 113, 75%	 Loss : 5.6692e-05	 RES : 5.7702e-07	 MSE : 1.3763e-04	 REL : 5.4389e-01
Training Epoch 113 :	 Loss : 5.1512e-05 	 RES : 5.2085e-07	 MSE : 1.3418e-04	 REL : 5.5176e-01
Validation Epoch 113 :	 Loss : 5.1239e-05	 RES : 5.1188e-07	 MSE : 1.3262e-04	 REL : 5.4921e-01
Training Epoch 113 finished,took current epoch 40.39s,cumulative time 4519.86s
MODEL SAVED
Learning Rate : 0.001
Epoch 114, 25%	 Loss : 5.0048e-05	 RES : 4.9943e-07	 MSE : 1.2278e-04	 REL : 5.3877e-01
Epoch 114, 50%	 Loss : 4.9811e-05	 RES : 4.7933e-07	 MSE : 1.2680e-04	 REL : 5.5245e-01
Epoch 114, 75%	 Loss : 5.6687e-05	 RES : 5.7612e-07	 MSE : 1.3752e-04	 REL : 5.4367e-01
Training Epoch 114 :	 Loss : 5.1506e-05 	 RES : 5.2000e-07	 MSE : 1.3409e-04	 REL : 5.5158e-01
Validation Epoch 114 :	 Loss : 5.1234e-05	 RES : 5.1100e-07	 MSE : 1.3253e-04	 REL : 5.4902e-01
Training Epoch 114 finished,took current epoch 39.97s,cumulative time 4559.67s
MODEL SAVED
Learning Rate : 0.001
Epoch 115, 25%	 Loss : 5.0042e-05	 RES : 4.9864e-07	 MSE : 1.2267e-04	 REL : 5.3853e-01
Epoch 115, 50%	 Loss : 4.9806e-05	 RES : 4.7852e-07	 MSE : 1.2673e-04	 REL : 5.5229e-01
Epoch 115, 75%	 Loss : 5.6681e-05	 RES : 5.7505e-07	 MSE : 1.3743e-04	 REL : 5.4349e-01
Training Epoch 115 :	 Loss : 5.1502e-05 	 RES : 5.1918e-07	 MSE : 1.3401e-04	 REL : 5.5140e-01
Validation Epoch 115 :	 Loss : 5.1229e-05	 RES : 5.1016e-07	 MSE : 1.3243e-04	 REL : 5.4883e-01
Training Epoch 115 finished,took current epoch 39.70s,cumulative time 4599.27s
MODEL SAVED
Learning Rate : 0.001
Epoch 116, 25%	 Loss : 5.0037e-05	 RES : 4.9791e-07	 MSE : 1.2257e-04	 REL : 5.3830e-01
Epoch 116, 50%	 Loss : 4.9800e-05	 RES : 4.7753e-07	 MSE : 1.2666e-04	 REL : 5.5214e-01
Epoch 116, 75%	 Loss : 5.6676e-05	 RES : 5.7401e-07	 MSE : 1.3734e-04	 REL : 5.4331e-01
Training Epoch 116 :	 Loss : 5.1496e-05 	 RES : 5.1833e-07	 MSE : 1.3392e-04	 REL : 5.5122e-01
Validation Epoch 116 :	 Loss : 5.1224e-05	 RES : 5.0936e-07	 MSE : 1.3234e-04	 REL : 5.4864e-01
Training Epoch 116 finished,took current epoch 39.89s,cumulative time 4639.02s
MODEL SAVED
Learning Rate : 0.001
Epoch 117, 25%	 Loss : 5.0031e-05	 RES : 4.9719e-07	 MSE : 1.2247e-04	 REL : 5.3809e-01
Epoch 117, 50%	 Loss : 4.9795e-05	 RES : 4.7680e-07	 MSE : 1.2659e-04	 REL : 5.5198e-01
Epoch 117, 75%	 Loss : 5.6671e-05	 RES : 5.7307e-07	 MSE : 1.3723e-04	 REL : 5.4310e-01
Training Epoch 117 :	 Loss : 5.1492e-05 	 RES : 5.1750e-07	 MSE : 1.3383e-04	 REL : 5.5104e-01
Validation Epoch 117 :	 Loss : 5.1219e-05	 RES : 5.0858e-07	 MSE : 1.3224e-04	 REL : 5.4843e-01
Training Epoch 117 finished,took current epoch 39.55s,cumulative time 4678.48s
MODEL SAVED
Learning Rate : 0.001
Epoch 118, 25%	 Loss : 5.0026e-05	 RES : 4.9648e-07	 MSE : 1.2237e-04	 REL : 5.3786e-01
Epoch 118, 50%	 Loss : 4.9789e-05	 RES : 4.7596e-07	 MSE : 1.2651e-04	 REL : 5.5183e-01
Epoch 118, 75%	 Loss : 5.6666e-05	 RES : 5.7242e-07	 MSE : 1.3713e-04	 REL : 5.4290e-01
Training Epoch 118 :	 Loss : 5.1487e-05 	 RES : 5.1668e-07	 MSE : 1.3375e-04	 REL : 5.5087e-01
Validation Epoch 118 :	 Loss : 5.1214e-05	 RES : 5.0776e-07	 MSE : 1.3216e-04	 REL : 5.4826e-01
Training Epoch 118 finished,took current epoch 39.61s,cumulative time 4718.02s
MODEL SAVED
Learning Rate : 0.001
Epoch 119, 25%	 Loss : 5.0021e-05	 RES : 4.9580e-07	 MSE : 1.2226e-04	 REL : 5.3763e-01
Epoch 119, 50%	 Loss : 4.9784e-05	 RES : 4.7526e-07	 MSE : 1.2644e-04	 REL : 5.5167e-01
Epoch 119, 75%	 Loss : 5.6662e-05	 RES : 5.7156e-07	 MSE : 1.3702e-04	 REL : 5.4268e-01
Training Epoch 119 :	 Loss : 5.1482e-05 	 RES : 5.1589e-07	 MSE : 1.3366e-04	 REL : 5.5069e-01
Validation Epoch 119 :	 Loss : 5.1210e-05	 RES : 5.0694e-07	 MSE : 1.3207e-04	 REL : 5.4808e-01
Training Epoch 119 finished,took current epoch 40.17s,cumulative time 4758.07s
MODEL SAVED
Learning Rate : 0.001
Epoch 120, 25%	 Loss : 5.0016e-05	 RES : 4.9514e-07	 MSE : 1.2217e-04	 REL : 5.3742e-01
Epoch 120, 50%	 Loss : 4.9779e-05	 RES : 4.7456e-07	 MSE : 1.2637e-04	 REL : 5.5151e-01
Epoch 120, 75%	 Loss : 5.6657e-05	 RES : 5.7051e-07	 MSE : 1.3692e-04	 REL : 5.4248e-01
Training Epoch 120 :	 Loss : 5.1477e-05 	 RES : 5.1509e-07	 MSE : 1.3358e-04	 REL : 5.5052e-01
Validation Epoch 120 :	 Loss : 5.1205e-05	 RES : 5.0613e-07	 MSE : 1.3198e-04	 REL : 5.4789e-01
Training Epoch 120 finished,took current epoch 39.65s,cumulative time 4797.60s
MODEL SAVED
Learning Rate : 0.001
Epoch 121, 25%	 Loss : 5.0011e-05	 RES : 4.9443e-07	 MSE : 1.2207e-04	 REL : 5.3721e-01
Epoch 121, 50%	 Loss : 4.9774e-05	 RES : 4.7383e-07	 MSE : 1.2629e-04	 REL : 5.5135e-01
Epoch 121, 75%	 Loss : 5.6653e-05	 RES : 5.6958e-07	 MSE : 1.3682e-04	 REL : 5.4229e-01
Training Epoch 121 :	 Loss : 5.1473e-05 	 RES : 5.1431e-07	 MSE : 1.3350e-04	 REL : 5.5035e-01
Validation Epoch 121 :	 Loss : 5.1201e-05	 RES : 5.0536e-07	 MSE : 1.3189e-04	 REL : 5.4770e-01
Training Epoch 121 finished,took current epoch 40.24s,cumulative time 4837.77s
MODEL SAVED
Learning Rate : 0.001
Epoch 122, 25%	 Loss : 5.0006e-05	 RES : 4.9366e-07	 MSE : 1.2198e-04	 REL : 5.3702e-01
Epoch 122, 50%	 Loss : 4.9770e-05	 RES : 4.7313e-07	 MSE : 1.2622e-04	 REL : 5.5119e-01
Epoch 122, 75%	 Loss : 5.6649e-05	 RES : 5.6870e-07	 MSE : 1.3673e-04	 REL : 5.4211e-01
Training Epoch 122 :	 Loss : 5.1468e-05 	 RES : 5.1354e-07	 MSE : 1.3341e-04	 REL : 5.5018e-01
Validation Epoch 122 :	 Loss : 5.1196e-05	 RES : 5.0460e-07	 MSE : 1.3180e-04	 REL : 5.4751e-01
Training Epoch 122 finished,took current epoch 40.34s,cumulative time 4877.71s
MODEL SAVED
Learning Rate : 0.001
Epoch 123, 25%	 Loss : 5.0001e-05	 RES : 4.9293e-07	 MSE : 1.2192e-04	 REL : 5.3688e-01
Epoch 123, 50%	 Loss : 4.9766e-05	 RES : 4.7261e-07	 MSE : 1.2614e-04	 REL : 5.5102e-01
Epoch 123, 75%	 Loss : 5.6645e-05	 RES : 5.6788e-07	 MSE : 1.3662e-04	 REL : 5.4189e-01
Training Epoch 123 :	 Loss : 5.1464e-05 	 RES : 5.1279e-07	 MSE : 1.3333e-04	 REL : 5.5000e-01
Validation Epoch 123 :	 Loss : 5.1192e-05	 RES : 5.0385e-07	 MSE : 1.3171e-04	 REL : 5.4733e-01
Training Epoch 123 finished,took current epoch 40.06s,cumulative time 4917.61s
MODEL SAVED
Learning Rate : 0.001
Epoch 124, 25%	 Loss : 4.9996e-05	 RES : 4.9219e-07	 MSE : 1.2184e-04	 REL : 5.3669e-01
Epoch 124, 50%	 Loss : 4.9761e-05	 RES : 4.7195e-07	 MSE : 1.2607e-04	 REL : 5.5086e-01
Epoch 124, 75%	 Loss : 5.6641e-05	 RES : 5.6699e-07	 MSE : 1.3653e-04	 REL : 5.4170e-01
Training Epoch 124 :	 Loss : 5.1459e-05 	 RES : 5.1204e-07	 MSE : 1.3325e-04	 REL : 5.4984e-01
Validation Epoch 124 :	 Loss : 5.1188e-05	 RES : 5.0313e-07	 MSE : 1.3162e-04	 REL : 5.4714e-01
Training Epoch 124 finished,took current epoch 39.41s,cumulative time 4956.94s
MODEL SAVED
Learning Rate : 0.001
Epoch 125, 25%	 Loss : 4.9991e-05	 RES : 4.9150e-07	 MSE : 1.2174e-04	 REL : 5.3647e-01
Epoch 125, 50%	 Loss : 4.9756e-05	 RES : 4.7130e-07	 MSE : 1.2600e-04	 REL : 5.5071e-01
Epoch 125, 75%	 Loss : 5.6637e-05	 RES : 5.6601e-07	 MSE : 1.3643e-04	 REL : 5.4151e-01
Training Epoch 125 :	 Loss : 5.1455e-05 	 RES : 5.1132e-07	 MSE : 1.3317e-04	 REL : 5.4967e-01
Validation Epoch 125 :	 Loss : 5.1183e-05	 RES : 5.0238e-07	 MSE : 1.3154e-04	 REL : 5.4696e-01
Training Epoch 125 finished,took current epoch 39.71s,cumulative time 4996.48s
MODEL SAVED
Learning Rate : 0.001
Epoch 126, 25%	 Loss : 4.9986e-05	 RES : 4.9064e-07	 MSE : 1.2166e-04	 REL : 5.3631e-01
Epoch 126, 50%	 Loss : 4.9752e-05	 RES : 4.7062e-07	 MSE : 1.2594e-04	 REL : 5.5057e-01
Epoch 126, 75%	 Loss : 5.6633e-05	 RES : 5.6515e-07	 MSE : 1.3633e-04	 REL : 5.4132e-01
Training Epoch 126 :	 Loss : 5.1451e-05 	 RES : 5.1058e-07	 MSE : 1.3309e-04	 REL : 5.4951e-01
Validation Epoch 126 :	 Loss : 5.1179e-05	 RES : 5.0164e-07	 MSE : 1.3145e-04	 REL : 5.4678e-01
Training Epoch 126 finished,took current epoch 39.68s,cumulative time 5036.01s
MODEL SAVED
Learning Rate : 0.001
Epoch 127, 25%	 Loss : 4.9981e-05	 RES : 4.8974e-07	 MSE : 1.2159e-04	 REL : 5.3614e-01
Epoch 127, 50%	 Loss : 4.9747e-05	 RES : 4.6984e-07	 MSE : 1.2587e-04	 REL : 5.5042e-01
Epoch 127, 75%	 Loss : 5.6629e-05	 RES : 5.6425e-07	 MSE : 1.3624e-04	 REL : 5.4113e-01
Training Epoch 127 :	 Loss : 5.1446e-05 	 RES : 5.0983e-07	 MSE : 1.3301e-04	 REL : 5.4934e-01
Validation Epoch 127 :	 Loss : 5.1175e-05	 RES : 5.0091e-07	 MSE : 1.3136e-04	 REL : 5.4660e-01
Training Epoch 127 finished,took current epoch 40.10s,cumulative time 5075.97s
MODEL SAVED
Learning Rate : 0.001
Epoch 128, 25%	 Loss : 4.9976e-05	 RES : 4.8903e-07	 MSE : 1.2149e-04	 REL : 5.3593e-01
Epoch 128, 50%	 Loss : 4.9742e-05	 RES : 4.6924e-07	 MSE : 1.2580e-04	 REL : 5.5027e-01
Epoch 128, 75%	 Loss : 5.6625e-05	 RES : 5.6339e-07	 MSE : 1.3614e-04	 REL : 5.4094e-01
Training Epoch 128 :	 Loss : 5.1442e-05 	 RES : 5.0913e-07	 MSE : 1.3294e-04	 REL : 5.4918e-01
Validation Epoch 128 :	 Loss : 5.1171e-05	 RES : 5.0017e-07	 MSE : 1.3127e-04	 REL : 5.4641e-01
Training Epoch 128 finished,took current epoch 39.97s,cumulative time 5115.81s
MODEL SAVED
Learning Rate : 0.001
Epoch 129, 25%	 Loss : 4.9971e-05	 RES : 4.8841e-07	 MSE : 1.2142e-04	 REL : 5.3577e-01
Epoch 129, 50%	 Loss : 4.9737e-05	 RES : 4.6850e-07	 MSE : 1.2574e-04	 REL : 5.5013e-01
Epoch 129, 75%	 Loss : 5.6621e-05	 RES : 5.6259e-07	 MSE : 1.3605e-04	 REL : 5.4076e-01
Training Epoch 129 :	 Loss : 5.1438e-05 	 RES : 5.0840e-07	 MSE : 1.3286e-04	 REL : 5.4902e-01
Validation Epoch 129 :	 Loss : 5.1166e-05	 RES : 4.9940e-07	 MSE : 1.3118e-04	 REL : 5.4622e-01
Training Epoch 129 finished,took current epoch 40.26s,cumulative time 5155.91s
MODEL SAVED
Learning Rate : 0.001
Epoch 130, 25%	 Loss : 4.9966e-05	 RES : 4.8781e-07	 MSE : 1.2133e-04	 REL : 5.3559e-01
Epoch 130, 50%	 Loss : 4.9733e-05	 RES : 4.6785e-07	 MSE : 1.2566e-04	 REL : 5.4997e-01
Epoch 130, 75%	 Loss : 5.6618e-05	 RES : 5.6189e-07	 MSE : 1.3595e-04	 REL : 5.4057e-01
Training Epoch 130 :	 Loss : 5.1434e-05 	 RES : 5.0769e-07	 MSE : 1.3278e-04	 REL : 5.4887e-01
Validation Epoch 130 :	 Loss : 5.1162e-05	 RES : 4.9863e-07	 MSE : 1.3110e-04	 REL : 5.4606e-01
Training Epoch 130 finished,took current epoch 39.67s,cumulative time 5195.48s
MODEL SAVED
Learning Rate : 0.001
Epoch 131, 25%	 Loss : 4.9962e-05	 RES : 4.8719e-07	 MSE : 1.2126e-04	 REL : 5.3541e-01
Epoch 131, 50%	 Loss : 4.9728e-05	 RES : 4.6716e-07	 MSE : 1.2560e-04	 REL : 5.4982e-01
Epoch 131, 75%	 Loss : 5.6614e-05	 RES : 5.6116e-07	 MSE : 1.3586e-04	 REL : 5.4038e-01
Training Epoch 131 :	 Loss : 5.1430e-05 	 RES : 5.0699e-07	 MSE : 1.3271e-04	 REL : 5.4871e-01
Validation Epoch 131 :	 Loss : 5.1158e-05	 RES : 4.9790e-07	 MSE : 1.3102e-04	 REL : 5.4588e-01
Training Epoch 131 finished,took current epoch 39.80s,cumulative time 5235.15s
MODEL SAVED
Learning Rate : 0.001
Epoch 132, 25%	 Loss : 4.9958e-05	 RES : 4.8648e-07	 MSE : 1.2117e-04	 REL : 5.3523e-01
Epoch 132, 50%	 Loss : 4.9724e-05	 RES : 4.6654e-07	 MSE : 1.2553e-04	 REL : 5.4967e-01
Epoch 132, 75%	 Loss : 5.6610e-05	 RES : 5.6045e-07	 MSE : 1.3576e-04	 REL : 5.4017e-01
Training Epoch 132 :	 Loss : 5.1426e-05 	 RES : 5.0629e-07	 MSE : 1.3263e-04	 REL : 5.4855e-01
Validation Epoch 132 :	 Loss : 5.1154e-05	 RES : 4.9716e-07	 MSE : 1.3093e-04	 REL : 5.4569e-01
Training Epoch 132 finished,took current epoch 40.14s,cumulative time 5275.15s
MODEL SAVED
Learning Rate : 0.001
Epoch 133, 25%	 Loss : 4.9953e-05	 RES : 4.8578e-07	 MSE : 1.2109e-04	 REL : 5.3504e-01
Epoch 133, 50%	 Loss : 4.9720e-05	 RES : 4.6588e-07	 MSE : 1.2546e-04	 REL : 5.4952e-01
Epoch 133, 75%	 Loss : 5.6607e-05	 RES : 5.5974e-07	 MSE : 1.3566e-04	 REL : 5.3997e-01
Training Epoch 133 :	 Loss : 5.1422e-05 	 RES : 5.0559e-07	 MSE : 1.3255e-04	 REL : 5.4839e-01
Validation Epoch 133 :	 Loss : 5.1150e-05	 RES : 4.9642e-07	 MSE : 1.3084e-04	 REL : 5.4551e-01
Training Epoch 133 finished,took current epoch 39.83s,cumulative time 5314.79s
MODEL SAVED
Learning Rate : 0.001
Epoch 134, 25%	 Loss : 4.9949e-05	 RES : 4.8520e-07	 MSE : 1.2102e-04	 REL : 5.3490e-01
Epoch 134, 50%	 Loss : 4.9715e-05	 RES : 4.6521e-07	 MSE : 1.2539e-04	 REL : 5.4937e-01
Epoch 134, 75%	 Loss : 5.6604e-05	 RES : 5.5902e-07	 MSE : 1.3556e-04	 REL : 5.3979e-01
Training Epoch 134 :	 Loss : 5.1418e-05 	 RES : 5.0489e-07	 MSE : 1.3248e-04	 REL : 5.4823e-01
Validation Epoch 134 :	 Loss : 5.1146e-05	 RES : 4.9568e-07	 MSE : 1.3076e-04	 REL : 5.4534e-01
Training Epoch 134 finished,took current epoch 39.99s,cumulative time 5354.63s
MODEL SAVED
Learning Rate : 0.001
Epoch 135, 25%	 Loss : 4.9945e-05	 RES : 4.8458e-07	 MSE : 1.2094e-04	 REL : 5.3472e-01
Epoch 135, 50%	 Loss : 4.9711e-05	 RES : 4.6459e-07	 MSE : 1.2532e-04	 REL : 5.4921e-01
Epoch 135, 75%	 Loss : 5.6601e-05	 RES : 5.5830e-07	 MSE : 1.3548e-04	 REL : 5.3962e-01
Training Epoch 135 :	 Loss : 5.1414e-05 	 RES : 5.0419e-07	 MSE : 1.3241e-04	 REL : 5.4808e-01
Validation Epoch 135 :	 Loss : 5.1142e-05	 RES : 4.9493e-07	 MSE : 1.3068e-04	 REL : 5.4518e-01
Training Epoch 135 finished,took current epoch 39.98s,cumulative time 5394.49s
MODEL SAVED
Learning Rate : 0.001
Epoch 136, 25%	 Loss : 4.9941e-05	 RES : 4.8399e-07	 MSE : 1.2087e-04	 REL : 5.3455e-01
