
Epoch 0, 25%	 Loss : 2.7673e-04	 RES : 2.6979e-05	 MSE : 3.8444e-04	 REL : 9.5335e-01
Epoch 103, 50%	 Loss : 4.6131e-05	 RES : 2.5949e-07	 MSE : 1.0390e-04	 REL : 5.0008e-01
Epoch 103, 75%	 Loss : 5.2525e-05	 RES : 3.0601e-07	 MSE : 1.1268e-04	 REL : 4.9212e-01
Training Epoch 103 :	 Loss : 4.8000e-05 	 RES : 3.2130e-07	 MSE : 1.1486e-04	 REL : 5.1024e-01
Validation Epoch 103 :	 Loss : 4.7578e-05	 RES : 3.4646e-07	 MSE : 1.0555e-04	 REL : 4.8993e-01
Training Epoch 103 finished,took current epoch 76.18s,cumulative time 7878.72s
Learning Rate : 0.01
Epoch 104, 25%	 Loss : 4.6988e-05	 RES : 4.1251e-07	 MSE : 1.2741e-04	 REL : 5.4882e-01
Epoch 104, 50%	 Loss : 4.6499e-05	 RES : 4.0424e-07	 MSE : 1.0420e-04	 REL : 5.0080e-01
Epoch 104, 75%	 Loss : 5.2845e-05	 RES : 3.5248e-07	 MSE : 1.2974e-04	 REL : 5.2807e-01
Training Epoch 104 :	 Loss : 4.8047e-05 	 RES : 3.4287e-07	 MSE : 1.1451e-04	 REL : 5.0938e-01
Validation Epoch 104 :	 Loss : 4.7455e-05	 RES : 2.6320e-07	 MSE : 1.0513e-04	 REL : 4.8891e-01
Training Epoch 104 finished,took current epoch 76.52s,cumulative time 7954.93s
MODEL SAVED
Learning Rate : 0.01
Epoch 105, 25%	 Loss : 4.7135e-05	 RES : 4.2035e-07	 MSE : 1.2838e-04	 REL : 5.5092e-01
Epoch 105, 50%	 Loss : 4.6661e-05	 RES : 3.2475e-07	 MSE : 1.1225e-04	 REL : 5.1978e-01
Epoch 105, 75%	 Loss : 5.2613e-05	 RES : 3.3139e-07	 MSE : 1.1342e-04	 REL : 4.9374e-01
Training Epoch 105 :	 Loss : 4.7941e-05 	 RES : 3.1200e-07	 MSE : 1.1401e-04	 REL : 5.0828e-01
Validation Epoch 105 :	 Loss : 4.7530e-05	 RES : 3.0799e-07	 MSE : 1.0883e-04	 REL : 4.9754e-01
Training Epoch 105 finished,took current epoch 75.93s,cumulative time 8030.78s
Learning Rate : 0.01
Epoch 106, 25%	 Loss : 4.7572e-05	 RES : 5.1230e-07	 MSE : 1.4392e-04	 REL : 5.8331e-01
Epoch 106, 50%	 Loss : 4.6340e-05	 RES : 3.2010e-07	 MSE : 1.0535e-04	 REL : 5.0355e-01
Epoch 106, 75%	 Loss : 5.2720e-05	 RES : 3.4868e-07	 MSE : 1.1323e-04	 REL : 4.9332e-01
Training Epoch 106 :	 Loss : 4.7943e-05 	 RES : 3.1769e-07	 MSE : 1.1448e-04	 REL : 5.0936e-01
Validation Epoch 106 :	 Loss : 4.7698e-05	 RES : 3.5466e-07	 MSE : 1.1133e-04	 REL : 5.0331e-01
Training Epoch 106 finished,took current epoch 75.88s,cumulative time 8106.61s
Learning Rate : 0.01
Epoch 107, 25%	 Loss : 4.7146e-05	 RES : 4.5747e-07	 MSE : 1.3202e-04	 REL : 5.5866e-01
Epoch 107, 50%	 Loss : 4.6471e-05	 RES : 3.3647e-07	 MSE : 1.1548e-04	 REL : 5.2722e-01
Epoch 107, 75%	 Loss : 5.2888e-05	 RES : 3.9544e-07	 MSE : 1.1686e-04	 REL : 5.0118e-01
Training Epoch 107 :	 Loss : 4.7971e-05 	 RES : 3.2223e-07	 MSE : 1.1485e-04	 REL : 5.1008e-01
Validation Epoch 107 :	 Loss : 4.7764e-05	 RES : 3.3254e-07	 MSE : 1.0750e-04	 REL : 4.9453e-01
Training Epoch 107 finished,took current epoch 75.62s,cumulative time 8181.98s
Learning Rate : 0.01
Epoch 108, 25%	 Loss : 4.7244e-05	 RES : 4.8130e-07	 MSE : 1.4143e-04	 REL : 5.7824e-01
Epoch 108, 50%	 Loss : 4.6412e-05	 RES : 3.5788e-07	 MSE : 1.1168e-04	 REL : 5.1846e-01
Epoch 108, 75%	 Loss : 5.2791e-05	 RES : 3.7637e-07	 MSE : 1.1602e-04	 REL : 4.9937e-01
Training Epoch 108 :	 Loss : 4.7917e-05 	 RES : 3.1702e-07	 MSE : 1.1396e-04	 REL : 5.0824e-01
Validation Epoch 108 :	 Loss : 4.7649e-05	 RES : 3.2453e-07	 MSE : 1.0708e-04	 REL : 4.9349e-01
Training Epoch 108 finished,took current epoch 75.43s,cumulative time 8257.33s
Learning Rate : 0.01
Epoch 109, 25%	 Loss : 4.7341e-05	 RES : 4.9573e-07	 MSE : 1.4187e-04	 REL : 5.7914e-01
Epoch 109, 50%	 Loss : 4.6252e-05	 RES : 3.6911e-07	 MSE : 1.0091e-04	 REL : 4.9282e-01
Epoch 109, 75%	 Loss : 5.2585e-05	 RES : 3.2471e-07	 MSE : 1.1156e-04	 REL : 4.8968e-01
Training Epoch 109 :	 Loss : 4.7862e-05 	 RES : 3.1325e-07	 MSE : 1.1343e-04	 REL : 5.0712e-01
Validation Epoch 109 :	 Loss : 4.7752e-05	 RES : 3.3492e-07	 MSE : 1.0886e-04	 REL : 4.9761e-01
Training Epoch 109 finished,took current epoch 76.14s,cumulative time 8333.33s
Learning Rate : 0.01
Epoch 110, 25%	 Loss : 4.7807e-05	 RES : 5.0061e-07	 MSE : 1.2633e-04	 REL : 5.4650e-01
Epoch 110, 50%	 Loss : 4.6375e-05	 RES : 3.3433e-07	 MSE : 1.0860e-04	 REL : 5.1127e-01
Epoch 110, 75%	 Loss : 5.2742e-05	 RES : 3.4697e-07	 MSE : 1.1309e-04	 REL : 4.9301e-01
Training Epoch 110 :	 Loss : 4.7914e-05 	 RES : 3.1625e-07	 MSE : 1.1432e-04	 REL : 5.0892e-01
Validation Epoch 110 :	 Loss : 4.7736e-05	 RES : 3.3515e-07	 MSE : 1.0740e-04	 REL : 4.9421e-01
Training Epoch 110 finished,took current epoch 75.91s,cumulative time 8409.14s
Learning Rate : 0.01
Epoch 111, 25%	 Loss : 4.7074e-05	 RES : 4.2587e-07	 MSE : 1.2826e-04	 REL : 5.5067e-01
Epoch 111, 50%	 Loss : 4.6482e-05	 RES : 3.6480e-07	 MSE : 1.2768e-04	 REL : 5.5436e-01
Epoch 111, 75%	 Loss : 5.2940e-05	 RES : 4.1719e-07	 MSE : 1.2255e-04	 REL : 5.1322e-01
Training Epoch 111 :	 Loss : 4.7912e-05 	 RES : 3.1926e-07	 MSE : 1.1499e-04	 REL : 5.1037e-01
Validation Epoch 111 :	 Loss : 4.7760e-05	 RES : 3.2503e-07	 MSE : 1.0756e-04	 REL : 4.9460e-01
Training Epoch 111 finished,took current epoch 75.96s,cumulative time 8485.02s
Learning Rate : 0.01
Epoch 112, 25%	 Loss : 4.6920e-05	 RES : 3.9527e-07	 MSE : 1.1970e-04	 REL : 5.3196e-01
Epoch 112, 50%	 Loss : 4.6553e-05	 RES : 3.2425e-07	 MSE : 1.3363e-04	 REL : 5.6713e-01
Epoch 112, 75%	 Loss : 5.2826e-05	 RES : 3.8679e-07	 MSE : 1.2404e-04	 REL : 5.1633e-01
Training Epoch 112 :	 Loss : 4.7866e-05 	 RES : 3.1580e-07	 MSE : 1.1489e-04	 REL : 5.0957e-01
Validation Epoch 112 :	 Loss : 4.7539e-05	 RES : 3.0365e-07	 MSE : 1.0605e-04	 REL : 4.9112e-01
Training Epoch 112 finished,took current epoch 76.01s,cumulative time 8560.91s
Learning Rate : 0.01
Epoch 113, 25%	 Loss : 4.7831e-05	 RES : 5.6411e-07	 MSE : 1.2051e-04	 REL : 5.3376e-01
Epoch 113, 50%	 Loss : 4.6271e-05	 RES : 2.9723e-07	 MSE : 1.0473e-04	 REL : 5.0208e-01
Epoch 113, 75%	 Loss : 5.2745e-05	 RES : 3.7333e-07	 MSE : 1.1244e-04	 REL : 4.9160e-01
Training Epoch 113 :	 Loss : 4.7883e-05 	 RES : 3.1589e-07	 MSE : 1.1314e-04	 REL : 5.0633e-01
Validation Epoch 113 :	 Loss : 4.7510e-05	 RES : 2.8714e-07	 MSE : 1.0763e-04	 REL : 4.9475e-01
Training Epoch 113 finished,took current epoch 75.59s,cumulative time 8636.43s
Learning Rate : 0.01
Epoch 114, 25%	 Loss : 4.7095e-05	 RES : 4.1347e-07	 MSE : 1.1524e-04	 REL : 5.2196e-01
Epoch 114, 50%	 Loss : 4.6773e-05	 RES : 3.7133e-07	 MSE : 1.4315e-04	 REL : 5.8698e-01
Epoch 114, 75%	 Loss : 5.2873e-05	 RES : 4.0436e-07	 MSE : 1.2785e-04	 REL : 5.2420e-01
Training Epoch 114 :	 Loss : 4.7857e-05 	 RES : 3.1199e-07	 MSE : 1.1511e-04	 REL : 5.1031e-01
Validation Epoch 114 :	 Loss : 4.7834e-05	 RES : 3.1398e-07	 MSE : 1.0737e-04	 REL : 4.9417e-01
Training Epoch 114 finished,took current epoch 76.84s,cumulative time 8713.16s
Learning Rate : 0.01
Epoch 115, 25%	 Loss : 4.7434e-05	 RES : 5.1395e-07	 MSE : 1.1914e-04	 REL : 5.3071e-01
Epoch 115, 50%	 Loss : 4.6543e-05	 RES : 3.4367e-07	 MSE : 1.2874e-04	 REL : 5.5666e-01
Epoch 115, 75%	 Loss : 5.3224e-05	 RES : 5.0637e-07	 MSE : 1.2975e-04	 REL : 5.2808e-01
Training Epoch 115 :	 Loss : 4.7875e-05 	 RES : 3.1769e-07	 MSE : 1.1390e-04	 REL : 5.0785e-01
Validation Epoch 115 :	 Loss : 4.7531e-05	 RES : 2.7480e-07	 MSE : 1.0511e-04	 REL : 4.8887e-01
Training Epoch 115 finished,took current epoch 76.30s,cumulative time 8789.37s
Learning Rate : 0.01
Epoch 116, 25%	 Loss : 4.6105e-05	 RES : 2.4410e-07	 MSE : 9.5149e-05	 REL : 4.7428e-01
Epoch 116, 50%	 Loss : 4.5566e-05	 RES : 2.4089e-07	 MSE : 1.0117e-04	 REL : 4.9348e-01
Epoch 116, 75%	 Loss : 5.2032e-05	 RES : 2.7796e-07	 MSE : 1.0842e-04	 REL : 4.8274e-01
Training Epoch 116 :	 Loss : 4.7293e-05 	 RES : 2.5538e-07	 MSE : 1.0473e-04	 REL : 4.8740e-01
Validation Epoch 116 :	 Loss : 4.7077e-05	 RES : 2.5299e-07	 MSE : 1.0387e-04	 REL : 4.8592e-01
Training Epoch 116 finished,took current epoch 77.16s,cumulative time 8866.13s
MODEL SAVED
Learning Rate : 0.001
Epoch 117, 25%	 Loss : 4.6096e-05	 RES : 2.4314e-07	 MSE : 9.4881e-05	 REL : 4.7362e-01
Epoch 117, 50%	 Loss : 4.5560e-05	 RES : 2.4033e-07	 MSE : 1.0092e-04	 REL : 4.9285e-01
Epoch 117, 75%	 Loss : 5.2021e-05	 RES : 2.7758e-07	 MSE : 1.0835e-04	 REL : 4.8258e-01
Training Epoch 117 :	 Loss : 4.7273e-05 	 RES : 2.5427e-07	 MSE : 1.0456e-04	 REL : 4.8700e-01
Validation Epoch 117 :	 Loss : 4.7074e-05	 RES : 2.5279e-07	 MSE : 1.0371e-04	 REL : 4.8555e-01
Training Epoch 117 finished,took current epoch 76.35s,cumulative time 8942.30s
MODEL SAVED
Learning Rate : 0.001
Epoch 118, 25%	 Loss : 4.6094e-05	 RES : 2.4282e-07	 MSE : 9.5030e-05	 REL : 4.7399e-01
Epoch 118, 50%	 Loss : 4.5552e-05	 RES : 2.3991e-07	 MSE : 1.0057e-04	 REL : 4.9200e-01
Epoch 118, 75%	 Loss : 5.2016e-05	 RES : 2.7748e-07	 MSE : 1.0845e-04	 REL : 4.8279e-01
Training Epoch 118 :	 Loss : 4.7269e-05 	 RES : 2.5410e-07	 MSE : 1.0455e-04	 REL : 4.8696e-01
Validation Epoch 118 :	 Loss : 4.7069e-05	 RES : 2.5256e-07	 MSE : 1.0370e-04	 REL : 4.8551e-01
Training Epoch 118 finished,took current epoch 75.92s,cumulative time 9018.04s
MODEL SAVED
Learning Rate : 0.001
Epoch 119, 25%	 Loss : 4.6091e-05	 RES : 2.4257e-07	 MSE : 9.5043e-05	 REL : 4.7402e-01
Epoch 119, 50%	 Loss : 4.5545e-05	 RES : 2.3965e-07	 MSE : 1.0022e-04	 REL : 4.9115e-01
Epoch 119, 75%	 Loss : 5.2009e-05	 RES : 2.7694e-07	 MSE : 1.0860e-04	 REL : 4.8312e-01
Training Epoch 119 :	 Loss : 4.7265e-05 	 RES : 2.5397e-07	 MSE : 1.0455e-04	 REL : 4.8697e-01
Validation Epoch 119 :	 Loss : 4.7067e-05	 RES : 2.5238e-07	 MSE : 1.0371e-04	 REL : 4.8553e-01
Training Epoch 119 finished,took current epoch 75.99s,cumulative time 9093.83s
MODEL SAVED
Learning Rate : 0.001
Epoch 120, 25%	 Loss : 4.6087e-05	 RES : 2.4244e-07	 MSE : 9.4909e-05	 REL : 4.7369e-01
Epoch 120, 50%	 Loss : 4.5541e-05	 RES : 2.3950e-07	 MSE : 1.0001e-04	 REL : 4.9063e-01
Epoch 120, 75%	 Loss : 5.2001e-05	 RES : 2.7677e-07	 MSE : 1.0862e-04	 REL : 4.8318e-01
Training Epoch 120 :	 Loss : 4.7262e-05 	 RES : 2.5388e-07	 MSE : 1.0458e-04	 REL : 4.8705e-01
Validation Epoch 120 :	 Loss : 4.7069e-05	 RES : 2.5234e-07	 MSE : 1.0369e-04	 REL : 4.8548e-01
Training Epoch 120 finished,took current epoch 75.04s,cumulative time 9168.72s
MODEL SAVED
Learning Rate : 0.001
Epoch 121, 25%	 Loss : 4.6088e-05	 RES : 2.4272e-07	 MSE : 9.4880e-05	 REL : 4.7361e-01
Epoch 121, 50%	 Loss : 4.5537e-05	 RES : 2.3944e-07	 MSE : 9.9829e-05	 REL : 4.9018e-01
Epoch 121, 75%	 Loss : 5.1992e-05	 RES : 2.7648e-07	 MSE : 1.0831e-04	 REL : 4.8249e-01
Training Epoch 121 :	 Loss : 4.7260e-05 	 RES : 2.5378e-07	 MSE : 1.0458e-04	 REL : 4.8705e-01
Validation Epoch 121 :	 Loss : 4.7065e-05	 RES : 2.5218e-07	 MSE : 1.0373e-04	 REL : 4.8556e-01
Training Epoch 121 finished,took current epoch 75.67s,cumulative time 9244.22s
MODEL SAVED
Learning Rate : 0.001
Epoch 122, 25%	 Loss : 4.6093e-05	 RES : 2.4374e-07	 MSE : 9.4804e-05	 REL : 4.7342e-01
Epoch 122, 50%	 Loss : 4.5532e-05	 RES : 2.3922e-07	 MSE : 9.9937e-05	 REL : 4.9045e-01
Epoch 122, 75%	 Loss : 5.1984e-05	 RES : 2.7630e-07	 MSE : 1.0817e-04	 REL : 4.8218e-01
Training Epoch 122 :	 Loss : 4.7258e-05 	 RES : 2.5377e-07	 MSE : 1.0462e-04	 REL : 4.8713e-01
Validation Epoch 122 :	 Loss : 4.7057e-05	 RES : 2.5184e-07	 MSE : 1.0370e-04	 REL : 4.8552e-01
Training Epoch 122 finished,took current epoch 75.73s,cumulative time 9319.71s
MODEL SAVED
Learning Rate : 0.001
Epoch 123, 25%	 Loss : 4.6090e-05	 RES : 2.4402e-07	 MSE : 9.4555e-05	 REL : 4.7280e-01
Epoch 123, 50%	 Loss : 4.5528e-05	 RES : 2.3900e-07	 MSE : 1.0035e-04	 REL : 4.9147e-01
Epoch 123, 75%	 Loss : 5.1981e-05	 RES : 2.7659e-07	 MSE : 1.0820e-04	 REL : 4.8225e-01
Training Epoch 123 :	 Loss : 4.7257e-05 	 RES : 2.5377e-07	 MSE : 1.0464e-04	 REL : 4.8718e-01
Validation Epoch 123 :	 Loss : 4.7055e-05	 RES : 2.5184e-07	 MSE : 1.0375e-04	 REL : 4.8566e-01
Training Epoch 123 finished,took current epoch 75.30s,cumulative time 9394.85s
MODEL SAVED
Learning Rate : 0.001
Epoch 124, 25%	 Loss : 4.6078e-05	 RES : 2.4278e-07	 MSE : 9.4358e-05	 REL : 4.7231e-01
Epoch 124, 50%	 Loss : 4.5522e-05	 RES : 2.3883e-07	 MSE : 1.0046e-04	 REL : 4.9173e-01
Epoch 124, 75%	 Loss : 5.1984e-05	 RES : 2.7767e-07	 MSE : 1.0837e-04	 REL : 4.8262e-01
Training Epoch 124 :	 Loss : 4.7255e-05 	 RES : 2.5373e-07	 MSE : 1.0463e-04	 REL : 4.8716e-01
Validation Epoch 124 :	 Loss : 4.7057e-05	 RES : 2.5249e-07	 MSE : 1.0411e-04	 REL : 4.8651e-01
Training Epoch 124 finished,took current epoch 75.94s,cumulative time 9470.68s
Learning Rate : 0.001
Epoch 125, 25%	 Loss : 4.6080e-05	 RES : 2.4273e-07	 MSE : 9.4304e-05	 REL : 4.7217e-01
Epoch 125, 50%	 Loss : 4.5519e-05	 RES : 2.3893e-07	 MSE : 1.0042e-04	 REL : 4.9164e-01
Epoch 125, 75%	 Loss : 5.1983e-05	 RES : 2.7835e-07	 MSE : 1.0831e-04	 REL : 4.8249e-01
Training Epoch 125 :	 Loss : 4.7252e-05 	 RES : 2.5368e-07	 MSE : 1.0462e-04	 REL : 4.8713e-01
Validation Epoch 125 :	 Loss : 4.7058e-05	 RES : 2.5306e-07	 MSE : 1.0438e-04	 REL : 4.8714e-01
Training Epoch 125 finished,took current epoch 75.53s,cumulative time 9546.09s
Learning Rate : 0.001
Epoch 126, 25%	 Loss : 4.6081e-05	 RES : 2.4253e-07	 MSE : 9.4282e-05	 REL : 4.7212e-01
Epoch 126, 50%	 Loss : 4.5522e-05	 RES : 2.4007e-07	 MSE : 1.0066e-04	 REL : 4.9221e-01
Epoch 126, 75%	 Loss : 5.1982e-05	 RES : 2.7819e-07	 MSE : 1.0814e-04	 REL : 4.8211e-01
Training Epoch 126 :	 Loss : 4.7249e-05 	 RES : 2.5353e-07	 MSE : 1.0456e-04	 REL : 4.8699e-01
Validation Epoch 126 :	 Loss : 4.7061e-05	 RES : 2.5374e-07	 MSE : 1.0484e-04	 REL : 4.8824e-01
Training Epoch 126 finished,took current epoch 76.13s,cumulative time 9622.12s
Learning Rate : 0.001
Epoch 127, 25%	 Loss : 4.6073e-05	 RES : 2.4232e-07	 MSE : 9.4160e-05	 REL : 4.7181e-01
Epoch 127, 50%	 Loss : 4.5520e-05	 RES : 2.3975e-07	 MSE : 1.0010e-04	 REL : 4.9085e-01
Epoch 127, 75%	 Loss : 5.1975e-05	 RES : 2.7743e-07	 MSE : 1.0774e-04	 REL : 4.8122e-01
Training Epoch 127 :	 Loss : 4.7245e-05 	 RES : 2.5336e-07	 MSE : 1.0452e-04	 REL : 4.8691e-01
Validation Epoch 127 :	 Loss : 4.7073e-05	 RES : 2.5531e-07	 MSE : 1.0565e-04	 REL : 4.9017e-01
Training Epoch 127 finished,took current epoch 75.96s,cumulative time 9697.98s
Learning Rate : 0.001
Epoch 128, 25%	 Loss : 4.6067e-05	 RES : 2.4225e-07	 MSE : 9.4247e-05	 REL : 4.7203e-01
Epoch 128, 50%	 Loss : 4.5523e-05	 RES : 2.3977e-07	 MSE : 9.9790e-05	 REL : 4.9009e-01
Epoch 128, 75%	 Loss : 5.1962e-05	 RES : 2.7637e-07	 MSE : 1.0742e-04	 REL : 4.8051e-01
Training Epoch 128 :	 Loss : 4.7242e-05 	 RES : 2.5323e-07	 MSE : 1.0450e-04	 REL : 4.8687e-01
Validation Epoch 128 :	 Loss : 4.7062e-05	 RES : 2.5404e-07	 MSE : 1.0533e-04	 REL : 4.8941e-01
Training Epoch 128 finished,took current epoch 75.84s,cumulative time 9773.70s
Learning Rate : 0.001
Epoch 129, 25%	 Loss : 4.6062e-05	 RES : 2.4223e-07	 MSE : 9.4573e-05	 REL : 4.7285e-01
Epoch 129, 50%	 Loss : 4.5532e-05	 RES : 2.4096e-07	 MSE : 1.0011e-04	 REL : 4.9087e-01
Epoch 129, 75%	 Loss : 5.1958e-05	 RES : 2.7615e-07	 MSE : 1.0727e-04	 REL : 4.8017e-01
Training Epoch 129 :	 Loss : 4.7240e-05 	 RES : 2.5311e-07	 MSE : 1.0448e-04	 REL : 4.8682e-01
Validation Epoch 129 :	 Loss : 4.7048e-05	 RES : 2.5217e-07	 MSE : 1.0459e-04	 REL : 4.8766e-01
Training Epoch 129 finished,took current epoch 76.19s,cumulative time 9849.75s
Learning Rate : 0.001
Epoch 130, 25%	 Loss : 4.6062e-05	 RES : 2.4216e-07	 MSE : 9.4851e-05	 REL : 4.7354e-01
Epoch 130, 50%	 Loss : 4.5543e-05	 RES : 2.4229e-07	 MSE : 1.0086e-04	 REL : 4.9271e-01
Epoch 130, 75%	 Loss : 5.1956e-05	 RES : 2.7584e-07	 MSE : 1.0723e-04	 REL : 4.8007e-01
Training Epoch 130 :	 Loss : 4.7237e-05 	 RES : 2.5307e-07	 MSE : 1.0451e-04	 REL : 4.8689e-01
Validation Epoch 130 :	 Loss : 4.7040e-05	 RES : 2.5139e-07	 MSE : 1.0406e-04	 REL : 4.8639e-01
Training Epoch 130 finished,took current epoch 75.72s,cumulative time 9925.27s
MODEL SAVED
Learning Rate : 0.001
Epoch 131, 25%	 Loss : 4.6060e-05	 RES : 2.4218e-07	 MSE : 9.4828e-05	 REL : 4.7348e-01
Epoch 131, 50%	 Loss : 4.5538e-05	 RES : 2.4141e-07	 MSE : 1.0082e-04	 REL : 4.9261e-01
Epoch 131, 75%	 Loss : 5.1956e-05	 RES : 2.7534e-07	 MSE : 1.0745e-04	 REL : 4.8058e-01
Training Epoch 131 :	 Loss : 4.7235e-05 	 RES : 2.5310e-07	 MSE : 1.0456e-04	 REL : 4.8701e-01
Validation Epoch 131 :	 Loss : 4.7039e-05	 RES : 2.5178e-07	 MSE : 1.0385e-04	 REL : 4.8587e-01
Training Epoch 131 finished,took current epoch 75.66s,cumulative time 10000.83s
Learning Rate : 0.001
Epoch 132, 25%	 Loss : 4.6056e-05	 RES : 2.4211e-07	 MSE : 9.4547e-05	 REL : 4.7278e-01
Epoch 132, 50%	 Loss : 4.5521e-05	 RES : 2.3926e-07	 MSE : 1.0016e-04	 REL : 4.9100e-01
Epoch 132, 75%	 Loss : 5.1956e-05	 RES : 2.7518e-07	 MSE : 1.0770e-04	 REL : 4.8114e-01
Training Epoch 132 :	 Loss : 4.7233e-05 	 RES : 2.5309e-07	 MSE : 1.0459e-04	 REL : 4.8708e-01
Validation Epoch 132 :	 Loss : 4.7042e-05	 RES : 2.5263e-07	 MSE : 1.0377e-04	 REL : 4.8569e-01
Training Epoch 132 finished,took current epoch 75.96s,cumulative time 10076.69s
Learning Rate : 0.001
Epoch 133, 25%	 Loss : 4.6054e-05	 RES : 2.4168e-07	 MSE : 9.4226e-05	 REL : 4.7198e-01
Epoch 133, 50%	 Loss : 4.5506e-05	 RES : 2.3813e-07	 MSE : 9.9708e-05	 REL : 4.8989e-01
Epoch 133, 75%	 Loss : 5.1958e-05	 RES : 2.7549e-07	 MSE : 1.0799e-04	 REL : 4.8178e-01
Training Epoch 133 :	 Loss : 4.7230e-05 	 RES : 2.5304e-07	 MSE : 1.0463e-04	 REL : 4.8717e-01
Validation Epoch 133 :	 Loss : 4.7042e-05	 RES : 2.5341e-07	 MSE : 1.0377e-04	 REL : 4.8568e-01
Training Epoch 133 finished,took current epoch 76.02s,cumulative time 10152.63s
Learning Rate : 0.001
Epoch 134, 25%	 Loss : 4.6050e-05	 RES : 2.4132e-07	 MSE : 9.4076e-05	 REL : 4.7160e-01
Epoch 134, 50%	 Loss : 4.5499e-05	 RES : 2.3781e-07	 MSE : 9.9690e-05	 REL : 4.8984e-01
Epoch 134, 75%	 Loss : 5.1956e-05	 RES : 2.7546e-07	 MSE : 1.0810e-04	 REL : 4.8203e-01
Training Epoch 134 :	 Loss : 4.7227e-05 	 RES : 2.5294e-07	 MSE : 1.0465e-04	 REL : 4.8722e-01
Validation Epoch 134 :	 Loss : 4.7042e-05	 RES : 2.5386e-07	 MSE : 1.0375e-04	 REL : 4.8561e-01
Training Epoch 134 finished,took current epoch 75.81s,cumulative time 10228.31s
Learning Rate : 0.001
Epoch 135, 25%	 Loss : 4.6048e-05	 RES : 2.4122e-07	 MSE : 9.4030e-05	 REL : 4.7149e-01
Epoch 135, 50%	 Loss : 4.5498e-05	 RES : 2.3793e-07	 MSE : 1.0024e-04	 REL : 4.9118e-01
Epoch 135, 75%	 Loss : 5.1953e-05	 RES : 2.7528e-07	 MSE : 1.0821e-04	 REL : 4.8226e-01
Training Epoch 135 :	 Loss : 4.7225e-05 	 RES : 2.5283e-07	 MSE : 1.0469e-04	 REL : 4.8729e-01
Validation Epoch 135 :	 Loss : 4.7039e-05	 RES : 2.5387e-07	 MSE : 1.0366e-04	 REL : 4.8542e-01
Training Epoch 135 finished,took current epoch 76.66s,cumulative time 10304.86s
Learning Rate : 0.001
Epoch 136, 25%	 Loss : 4.6045e-05	 RES : 2.4118e-07	 MSE : 9.4077e-05	 REL : 4.7160e-01
Epoch 136, 50%	 Loss : 4.5500e-05	 RES : 2.3836e-07	 MSE : 1.0090e-04	 REL : 4.9279e-01
Epoch 136, 75%	 Loss : 5.1948e-05	 RES : 2.7509e-07	 MSE : 1.0824e-04	 REL : 4.8232e-01
Training Epoch 136 :	 Loss : 4.7222e-05 	 RES : 2.5275e-07	 MSE : 1.0472e-04	 REL : 4.8738e-01
Validation Epoch 136 :	 Loss : 4.7035e-05	 RES : 2.5367e-07	 MSE : 1.0356e-04	 REL : 4.8519e-01
Training Epoch 136 finished,took current epoch 76.67s,cumulative time 10381.40s
Learning Rate : 0.001
Epoch 137, 25%	 Loss : 4.6043e-05	 RES : 2.4103e-07	 MSE : 9.4144e-05	 REL : 4.7177e-01
Epoch 137, 50%	 Loss : 4.5505e-05	 RES : 2.3888e-07	 MSE : 1.0160e-04	 REL : 4.9451e-01
Epoch 137, 75%	 Loss : 5.1943e-05	 RES : 2.7488e-07	 MSE : 1.0825e-04	 REL : 4.8235e-01
Training Epoch 137 :	 Loss : 4.7220e-05 	 RES : 2.5271e-07	 MSE : 1.0477e-04	 REL : 4.8749e-01
Validation Epoch 137 :	 Loss : 4.7030e-05	 RES : 2.5343e-07	 MSE : 1.0355e-04	 REL : 4.8517e-01
Training Epoch 137 finished,took current epoch 75.69s,cumulative time 10457.02s
Learning Rate : 0.001
Epoch 138, 25%	 Loss : 4.6040e-05	 RES : 2.4088e-07	 MSE : 9.4187e-05	 REL : 4.7188e-01
Epoch 138, 50%	 Loss : 4.5507e-05	 RES : 2.3927e-07	 MSE : 1.0189e-04	 REL : 4.9521e-01
Epoch 138, 75%	 Loss : 5.1940e-05	 RES : 2.7470e-07	 MSE : 1.0830e-04	 REL : 4.8247e-01
Training Epoch 138 :	 Loss : 4.7218e-05 	 RES : 2.5273e-07	 MSE : 1.0482e-04	 REL : 4.8762e-01
Validation Epoch 138 :	 Loss : 4.7026e-05	 RES : 2.5337e-07	 MSE : 1.0354e-04	 REL : 4.8514e-01
Training Epoch 138 finished,took current epoch 76.34s,cumulative time 10533.27s
Learning Rate : 0.001
Epoch 139, 25%	 Loss : 4.6036e-05	 RES : 2.4070e-07	 MSE : 9.4216e-05	 REL : 4.7195e-01
Epoch 139, 50%	 Loss : 4.5505e-05	 RES : 2.3936e-07	 MSE : 1.0197e-04	 REL : 4.9540e-01
Epoch 139, 75%	 Loss : 5.1938e-05	 RES : 2.7450e-07	 MSE : 1.0824e-04	 REL : 4.8232e-01
Training Epoch 139 :	 Loss : 4.7216e-05 	 RES : 2.5273e-07	 MSE : 1.0486e-04	 REL : 4.8770e-01
Validation Epoch 139 :	 Loss : 4.7023e-05	 RES : 2.5319e-07	 MSE : 1.0355e-04	 REL : 4.8519e-01
Training Epoch 139 finished,took current epoch 76.09s,cumulative time 10609.28s
Learning Rate : 0.001
Epoch 140, 25%	 Loss : 4.6034e-05	 RES : 2.4058e-07	 MSE : 9.4259e-05	 REL : 4.7206e-01
