
Epoch 0, 25%	 Loss : 1.3088e-04	 RES : 2.5584e-05	 MSE : 3.7372e-04	 REL : 9.4553e-01
Training Epoch 92 finished,took current epoch 44.90s,cumulative time 4197.39s
Learning Rate : 0.01
Epoch 93, 25%	 Loss : 4.4478e-05	 RES : 1.4659e-06	 MSE : 2.0764e-04	 REL : 7.0478e-01
Epoch 93, 50%	 Loss : 4.1943e-05	 RES : 1.4650e-06	 MSE : 1.7364e-04	 REL : 6.8782e-01
Epoch 93, 75%	 Loss : 4.6435e-05	 RES : 1.6588e-06	 MSE : 2.3276e-04	 REL : 7.1021e-01
Training Epoch 93 :	 Loss : 4.5578e-05 	 RES : 1.6030e-06	 MSE : 2.2058e-04	 REL : 7.0908e-01
Validation Epoch 93 :	 Loss : 4.5391e-05	 RES : 1.5477e-06	 MSE : 2.1794e-04	 REL : 7.0398e-01
Training Epoch 93 finished,took current epoch 45.69s,cumulative time 4242.92s
MODEL SAVED
Learning Rate : 0.01
Epoch 94, 25%	 Loss : 4.4505e-05	 RES : 1.4669e-06	 MSE : 2.0757e-04	 REL : 7.0467e-01
Epoch 94, 50%	 Loss : 4.2025e-05	 RES : 1.5157e-06	 MSE : 1.7347e-04	 REL : 6.8750e-01
Epoch 94, 75%	 Loss : 4.6445e-05	 RES : 1.6543e-06	 MSE : 2.3211e-04	 REL : 7.0922e-01
Training Epoch 94 :	 Loss : 4.5557e-05 	 RES : 1.5997e-06	 MSE : 2.2036e-04	 REL : 7.0872e-01
Validation Epoch 94 :	 Loss : 4.5370e-05	 RES : 1.5480e-06	 MSE : 2.1776e-04	 REL : 7.0372e-01
Training Epoch 94 finished,took current epoch 45.97s,cumulative time 4288.85s
Learning Rate : 0.01
Epoch 95, 25%	 Loss : 4.4517e-05	 RES : 1.4716e-06	 MSE : 2.0897e-04	 REL : 7.0703e-01
Epoch 95, 50%	 Loss : 4.1821e-05	 RES : 1.4654e-06	 MSE : 1.7355e-04	 REL : 6.8765e-01
Epoch 95, 75%	 Loss : 4.6373e-05	 RES : 1.6540e-06	 MSE : 2.3161e-04	 REL : 7.0845e-01
Training Epoch 95 :	 Loss : 4.5539e-05 	 RES : 1.5977e-06	 MSE : 2.2012e-04	 REL : 7.0834e-01
Validation Epoch 95 :	 Loss : 4.5395e-05	 RES : 1.5543e-06	 MSE : 2.1742e-04	 REL : 7.0316e-01
Training Epoch 95 finished,took current epoch 45.36s,cumulative time 4334.18s
Learning Rate : 0.01
Epoch 96, 25%	 Loss : 4.4505e-05	 RES : 1.4613e-06	 MSE : 2.0692e-04	 REL : 7.0356e-01
Epoch 96, 50%	 Loss : 4.1762e-05	 RES : 1.4724e-06	 MSE : 1.7354e-04	 REL : 6.8763e-01
Epoch 96, 75%	 Loss : 4.6405e-05	 RES : 1.6129e-06	 MSE : 2.3234e-04	 REL : 7.0956e-01
Training Epoch 96 :	 Loss : 4.5538e-05 	 RES : 1.5958e-06	 MSE : 2.2014e-04	 REL : 7.0837e-01
Validation Epoch 96 :	 Loss : 4.5304e-05	 RES : 1.5440e-06	 MSE : 2.1778e-04	 REL : 7.0374e-01
Training Epoch 96 finished,took current epoch 45.23s,cumulative time 4379.37s
MODEL SAVED
Learning Rate : 0.01
Epoch 97, 25%	 Loss : 4.4604e-05	 RES : 1.5268e-06	 MSE : 2.0728e-04	 REL : 7.0417e-01
Epoch 97, 50%	 Loss : 4.2119e-05	 RES : 1.5172e-06	 MSE : 1.7394e-04	 REL : 6.8842e-01
Epoch 97, 75%	 Loss : 4.6425e-05	 RES : 1.6329e-06	 MSE : 2.3477e-04	 REL : 7.1326e-01
Training Epoch 97 :	 Loss : 4.5527e-05 	 RES : 1.5938e-06	 MSE : 2.2022e-04	 REL : 7.0851e-01
Validation Epoch 97 :	 Loss : 4.5351e-05	 RES : 1.5436e-06	 MSE : 2.1709e-04	 REL : 7.0261e-01
Training Epoch 97 finished,took current epoch 43.80s,cumulative time 4423.07s
MODEL SAVED
Learning Rate : 0.01
Epoch 98, 25%	 Loss : 4.4595e-05	 RES : 1.5144e-06	 MSE : 2.0725e-04	 REL : 7.0413e-01
Epoch 98, 50%	 Loss : 4.1617e-05	 RES : 1.3684e-06	 MSE : 1.7367e-04	 REL : 6.8790e-01
Epoch 98, 75%	 Loss : 4.6424e-05	 RES : 1.6318e-06	 MSE : 2.3540e-04	 REL : 7.1423e-01
Training Epoch 98 :	 Loss : 4.5524e-05 	 RES : 1.5927e-06	 MSE : 2.2022e-04	 REL : 7.0850e-01
Validation Epoch 98 :	 Loss : 4.5297e-05	 RES : 1.5404e-06	 MSE : 2.1687e-04	 REL : 7.0224e-01
Training Epoch 98 finished,took current epoch 45.90s,cumulative time 4468.88s
MODEL SAVED
Learning Rate : 0.01
Epoch 99, 25%	 Loss : 4.4534e-05	 RES : 1.4942e-06	 MSE : 2.0698e-04	 REL : 7.0367e-01
Epoch 99, 50%	 Loss : 4.1987e-05	 RES : 1.4588e-06	 MSE : 1.7442e-04	 REL : 6.8937e-01
Epoch 99, 75%	 Loss : 4.6509e-05	 RES : 1.6578e-06	 MSE : 2.3666e-04	 REL : 7.1612e-01
Training Epoch 99 :	 Loss : 4.5519e-05 	 RES : 1.5918e-06	 MSE : 2.2012e-04	 REL : 7.0835e-01
Validation Epoch 99 :	 Loss : 4.5281e-05	 RES : 1.5371e-06	 MSE : 2.1662e-04	 REL : 7.0184e-01
Training Epoch 99 finished,took current epoch 45.11s,cumulative time 4513.95s
MODEL SAVED
Learning Rate : 0.01
Epoch 100, 25%	 Loss : 4.4458e-05	 RES : 1.4713e-06	 MSE : 2.0624e-04	 REL : 7.0241e-01
Epoch 100, 50%	 Loss : 4.1609e-05	 RES : 1.3878e-06	 MSE : 1.7753e-04	 REL : 6.9550e-01
Epoch 100, 75%	 Loss : 4.6560e-05	 RES : 1.6720e-06	 MSE : 2.3719e-04	 REL : 7.1693e-01
Training Epoch 100 :	 Loss : 4.5521e-05 	 RES : 1.5933e-06	 MSE : 2.2019e-04	 REL : 7.0848e-01
Validation Epoch 100 :	 Loss : 4.5322e-05	 RES : 1.5459e-06	 MSE : 2.1627e-04	 REL : 7.0127e-01
Training Epoch 100 finished,took current epoch 45.06s,cumulative time 4558.94s
Learning Rate : 0.01
Epoch 101, 25%	 Loss : 4.4625e-05	 RES : 1.5388e-06	 MSE : 2.0729e-04	 REL : 7.0418e-01
Epoch 101, 50%	 Loss : 4.1773e-05	 RES : 1.4320e-06	 MSE : 1.7461e-04	 REL : 6.8975e-01
Epoch 101, 75%	 Loss : 4.6491e-05	 RES : 1.6516e-06	 MSE : 2.3823e-04	 REL : 7.1850e-01
Training Epoch 101 :	 Loss : 4.5492e-05 	 RES : 1.5857e-06	 MSE : 2.1992e-04	 REL : 7.0803e-01
Validation Epoch 101 :	 Loss : 4.5273e-05	 RES : 1.5336e-06	 MSE : 2.1633e-04	 REL : 7.0137e-01
Training Epoch 101 finished,took current epoch 45.03s,cumulative time 4603.92s
MODEL SAVED
Learning Rate : 0.01
Epoch 102, 25%	 Loss : 4.4396e-05	 RES : 1.4440e-06	 MSE : 2.0489e-04	 REL : 7.0011e-01
Epoch 102, 50%	 Loss : 4.1966e-05	 RES : 1.5049e-06	 MSE : 1.7730e-04	 REL : 6.9503e-01
Epoch 102, 75%	 Loss : 4.6471e-05	 RES : 1.6660e-06	 MSE : 2.3626e-04	 REL : 7.1552e-01
Training Epoch 102 :	 Loss : 4.5493e-05 	 RES : 1.5880e-06	 MSE : 2.1998e-04	 REL : 7.0814e-01
Validation Epoch 102 :	 Loss : 4.5282e-05	 RES : 1.5345e-06	 MSE : 2.1654e-04	 REL : 7.0169e-01
Training Epoch 102 finished,took current epoch 45.90s,cumulative time 4649.77s
Learning Rate : 0.01
Epoch 103, 25%	 Loss : 4.4728e-05	 RES : 1.5622e-06	 MSE : 2.0840e-04	 REL : 7.0608e-01
Epoch 103, 50%	 Loss : 4.1831e-05	 RES : 1.4800e-06	 MSE : 1.8020e-04	 REL : 7.0071e-01
Epoch 103, 75%	 Loss : 4.6498e-05	 RES : 1.6526e-06	 MSE : 2.3459e-04	 REL : 7.1299e-01
Training Epoch 103 :	 Loss : 4.5483e-05 	 RES : 1.5863e-06	 MSE : 2.1974e-04	 REL : 7.0776e-01
Validation Epoch 103 :	 Loss : 4.5280e-05	 RES : 1.5338e-06	 MSE : 2.1618e-04	 REL : 7.0112e-01
Training Epoch 103 finished,took current epoch 45.90s,cumulative time 4695.64s
Learning Rate : 0.01
Epoch 104, 25%	 Loss : 4.4403e-05	 RES : 1.4486e-06	 MSE : 2.0622e-04	 REL : 7.0238e-01
Epoch 104, 50%	 Loss : 4.1713e-05	 RES : 1.4345e-06	 MSE : 1.8270e-04	 REL : 7.0556e-01
Epoch 104, 75%	 Loss : 4.6446e-05	 RES : 1.6394e-06	 MSE : 2.3518e-04	 REL : 7.1389e-01
Training Epoch 104 :	 Loss : 4.5478e-05 	 RES : 1.5873e-06	 MSE : 2.1967e-04	 REL : 7.0764e-01
Validation Epoch 104 :	 Loss : 4.5281e-05	 RES : 1.5352e-06	 MSE : 2.1582e-04	 REL : 7.0055e-01
Training Epoch 104 finished,took current epoch 44.76s,cumulative time 4740.37s
Learning Rate : 0.01
Epoch 105, 25%	 Loss : 4.4414e-05	 RES : 1.4541e-06	 MSE : 2.0717e-04	 REL : 7.0398e-01
Epoch 105, 50%	 Loss : 4.1722e-05	 RES : 1.4312e-06	 MSE : 1.7959e-04	 REL : 6.9951e-01
Epoch 105, 75%	 Loss : 4.6492e-05	 RES : 1.6407e-06	 MSE : 2.3267e-04	 REL : 7.1006e-01
Training Epoch 105 :	 Loss : 4.5459e-05 	 RES : 1.5806e-06	 MSE : 2.1948e-04	 REL : 7.0733e-01
Validation Epoch 105 :	 Loss : 4.5289e-05	 RES : 1.5328e-06	 MSE : 2.1615e-04	 REL : 7.0106e-01
Training Epoch 105 finished,took current epoch 46.55s,cumulative time 4786.88s
MODEL SAVED
Learning Rate : 0.01
Epoch 106, 25%	 Loss : 4.4463e-05	 RES : 1.4702e-06	 MSE : 2.0697e-04	 REL : 7.0364e-01
Epoch 106, 50%	 Loss : 4.1748e-05	 RES : 1.4478e-06	 MSE : 1.8497e-04	 REL : 7.0992e-01
Epoch 106, 75%	 Loss : 4.6425e-05	 RES : 1.6412e-06	 MSE : 2.3266e-04	 REL : 7.1005e-01
Training Epoch 106 :	 Loss : 4.5469e-05 	 RES : 1.5852e-06	 MSE : 2.1950e-04	 REL : 7.0738e-01
Validation Epoch 106 :	 Loss : 4.5282e-05	 RES : 1.5345e-06	 MSE : 2.1619e-04	 REL : 7.0113e-01
Training Epoch 106 finished,took current epoch 44.65s,cumulative time 4831.48s
Learning Rate : 0.01
Epoch 107, 25%	 Loss : 4.4366e-05	 RES : 1.4394e-06	 MSE : 2.0579e-04	 REL : 7.0163e-01
Epoch 107, 50%	 Loss : 4.1756e-05	 RES : 1.4680e-06	 MSE : 1.8453e-04	 REL : 7.0906e-01
Epoch 107, 75%	 Loss : 4.6476e-05	 RES : 1.6461e-06	 MSE : 2.3457e-04	 REL : 7.1296e-01
Training Epoch 107 :	 Loss : 4.5427e-05 	 RES : 1.5753e-06	 MSE : 2.1929e-04	 REL : 7.0703e-01
Validation Epoch 107 :	 Loss : 4.5308e-05	 RES : 1.5385e-06	 MSE : 2.1564e-04	 REL : 7.0026e-01
Training Epoch 107 finished,took current epoch 44.64s,cumulative time 4876.07s
Learning Rate : 0.01
Epoch 108, 25%	 Loss : 4.4348e-05	 RES : 1.4382e-06	 MSE : 2.0589e-04	 REL : 7.0181e-01
Epoch 108, 50%	 Loss : 4.1770e-05	 RES : 1.4712e-06	 MSE : 1.8352e-04	 REL : 7.0714e-01
Epoch 108, 75%	 Loss : 4.6393e-05	 RES : 1.6394e-06	 MSE : 2.3412e-04	 REL : 7.1227e-01
Training Epoch 108 :	 Loss : 4.5436e-05 	 RES : 1.5795e-06	 MSE : 2.1947e-04	 REL : 7.0735e-01
Validation Epoch 108 :	 Loss : 4.5289e-05	 RES : 1.5351e-06	 MSE : 2.1630e-04	 REL : 7.0132e-01
Training Epoch 108 finished,took current epoch 45.42s,cumulative time 4921.43s
Learning Rate : 0.01
Epoch 109, 25%	 Loss : 4.4368e-05	 RES : 1.4456e-06	 MSE : 2.0791e-04	 REL : 7.0524e-01
Epoch 109, 50%	 Loss : 4.1511e-05	 RES : 1.3764e-06	 MSE : 1.7230e-04	 REL : 6.8517e-01
Epoch 109, 75%	 Loss : 4.6047e-05	 RES : 1.5949e-06	 MSE : 2.2888e-04	 REL : 7.0426e-01
Training Epoch 109 :	 Loss : 4.5441e-05 	 RES : 1.5844e-06	 MSE : 2.2002e-04	 REL : 7.0817e-01
Validation Epoch 109 :	 Loss : 4.5353e-05	 RES : 1.5495e-06	 MSE : 2.1580e-04	 REL : 7.0051e-01
Training Epoch 109 finished,took current epoch 45.46s,cumulative time 4966.83s
Learning Rate : 0.01
Epoch 110, 25%	 Loss : 4.4361e-05	 RES : 1.4391e-06	 MSE : 2.0839e-04	 REL : 7.0606e-01
Epoch 110, 50%	 Loss : 4.1644e-05	 RES : 1.4021e-06	 MSE : 1.7311e-04	 REL : 6.8678e-01
Epoch 110, 75%	 Loss : 4.6107e-05	 RES : 1.6024e-06	 MSE : 2.2895e-04	 REL : 7.0437e-01
Training Epoch 110 :	 Loss : 4.5426e-05 	 RES : 1.5793e-06	 MSE : 2.1972e-04	 REL : 7.0775e-01
Validation Epoch 110 :	 Loss : 4.5277e-05	 RES : 1.5388e-06	 MSE : 2.1638e-04	 REL : 7.0146e-01
Training Epoch 110 finished,took current epoch 45.05s,cumulative time 5011.86s
Learning Rate : 0.01
Epoch 111, 25%	 Loss : 4.4485e-05	 RES : 1.4907e-06	 MSE : 2.1937e-04	 REL : 7.2442e-01
Epoch 111, 50%	 Loss : 4.1503e-05	 RES : 1.3708e-06	 MSE : 1.7268e-04	 REL : 6.8592e-01
Epoch 111, 75%	 Loss : 4.6146e-05	 RES : 1.6350e-06	 MSE : 2.2973e-04	 REL : 7.0556e-01
Training Epoch 111 :	 Loss : 4.5423e-05 	 RES : 1.5805e-06	 MSE : 2.1993e-04	 REL : 7.0809e-01
Validation Epoch 111 :	 Loss : 4.5248e-05	 RES : 1.5385e-06	 MSE : 2.1669e-04	 REL : 7.0198e-01
Training Epoch 111 finished,took current epoch 45.97s,cumulative time 5057.75s
Learning Rate : 0.01
Epoch 112, 25%	 Loss : 4.4343e-05	 RES : 1.4459e-06	 MSE : 2.0975e-04	 REL : 7.0836e-01
Epoch 112, 50%	 Loss : 4.1567e-05	 RES : 1.3596e-06	 MSE : 1.7311e-04	 REL : 6.8678e-01
Epoch 112, 75%	 Loss : 4.6214e-05	 RES : 1.6630e-06	 MSE : 2.2968e-04	 REL : 7.0548e-01
Training Epoch 112 :	 Loss : 4.5417e-05 	 RES : 1.5795e-06	 MSE : 2.1968e-04	 REL : 7.0770e-01
Validation Epoch 112 :	 Loss : 4.5249e-05	 RES : 1.5441e-06	 MSE : 2.1685e-04	 REL : 7.0225e-01
Training Epoch 112 finished,took current epoch 46.32s,cumulative time 5104.01s
Learning Rate : 0.01
Epoch 113, 25%	 Loss : 4.4434e-05	 RES : 1.4683e-06	 MSE : 2.1565e-04	 REL : 7.1825e-01
Epoch 113, 50%	 Loss : 4.1455e-05	 RES : 1.3707e-06	 MSE : 1.7250e-04	 REL : 6.8557e-01
Epoch 113, 75%	 Loss : 4.6056e-05	 RES : 1.6123e-06	 MSE : 2.2963e-04	 REL : 7.0542e-01
Training Epoch 113 :	 Loss : 4.5405e-05 	 RES : 1.5775e-06	 MSE : 2.1956e-04	 REL : 7.0750e-01
Validation Epoch 113 :	 Loss : 4.5233e-05	 RES : 1.5365e-06	 MSE : 2.1628e-04	 REL : 7.0132e-01
Training Epoch 113 finished,took current epoch 45.47s,cumulative time 5149.39s
Learning Rate : 0.01
Epoch 114, 25%	 Loss : 4.4339e-05	 RES : 1.4529e-06	 MSE : 2.1203e-04	 REL : 7.1220e-01
Epoch 114, 50%	 Loss : 4.1478e-05	 RES : 1.3713e-06	 MSE : 1.7298e-04	 REL : 6.8653e-01
Epoch 114, 75%	 Loss : 4.6037e-05	 RES : 1.5944e-06	 MSE : 2.2994e-04	 REL : 7.0589e-01
Training Epoch 114 :	 Loss : 4.5384e-05 	 RES : 1.5733e-06	 MSE : 2.1940e-04	 REL : 7.0725e-01
Validation Epoch 114 :	 Loss : 4.5208e-05	 RES : 1.5345e-06	 MSE : 2.1637e-04	 REL : 7.0146e-01
Training Epoch 114 finished,took current epoch 46.35s,cumulative time 5195.71s
Learning Rate : 0.01
Epoch 115, 25%	 Loss : 4.4294e-05	 RES : 1.4412e-06	 MSE : 2.0817e-04	 REL : 7.0569e-01
Epoch 115, 50%	 Loss : 4.1578e-05	 RES : 1.3829e-06	 MSE : 1.7304e-04	 REL : 6.8664e-01
Epoch 115, 75%	 Loss : 4.6046e-05	 RES : 1.6180e-06	 MSE : 2.2948e-04	 REL : 7.0518e-01
Training Epoch 115 :	 Loss : 4.5385e-05 	 RES : 1.5759e-06	 MSE : 2.1929e-04	 REL : 7.0705e-01
Validation Epoch 115 :	 Loss : 4.5218e-05	 RES : 1.5409e-06	 MSE : 2.1676e-04	 REL : 7.0210e-01
Training Epoch 115 finished,took current epoch 45.44s,cumulative time 5241.08s
Learning Rate : 0.01
Epoch 116, 25%	 Loss : 4.4286e-05	 RES : 1.4435e-06	 MSE : 2.1017e-04	 REL : 7.0907e-01
Epoch 116, 50%	 Loss : 4.1661e-05	 RES : 1.4247e-06	 MSE : 1.7240e-04	 REL : 6.8538e-01
Epoch 116, 75%	 Loss : 4.6066e-05	 RES : 1.6225e-06	 MSE : 2.2955e-04	 REL : 7.0529e-01
Training Epoch 116 :	 Loss : 4.5348e-05 	 RES : 1.5670e-06	 MSE : 2.1919e-04	 REL : 7.0690e-01
Validation Epoch 116 :	 Loss : 4.5222e-05	 RES : 1.5381e-06	 MSE : 2.1648e-04	 REL : 7.0164e-01
Training Epoch 116 finished,took current epoch 44.60s,cumulative time 5285.60s
Learning Rate : 0.01
Epoch 117, 25%	 Loss : 4.4304e-05	 RES : 1.4420e-06	 MSE : 2.0913e-04	 REL : 7.0732e-01
Epoch 117, 50%	 Loss : 4.1458e-05	 RES : 1.3705e-06	 MSE : 1.7213e-04	 REL : 6.8484e-01
Epoch 117, 75%	 Loss : 4.6012e-05	 RES : 1.5957e-06	 MSE : 2.3037e-04	 REL : 7.0655e-01
Training Epoch 117 :	 Loss : 4.5353e-05 	 RES : 1.5692e-06	 MSE : 2.1928e-04	 REL : 7.0704e-01
Validation Epoch 117 :	 Loss : 4.5214e-05	 RES : 1.5352e-06	 MSE : 2.1650e-04	 REL : 7.0166e-01
Training Epoch 117 finished,took current epoch 45.74s,cumulative time 5331.26s
Learning Rate : 0.01
Epoch 118, 25%	 Loss : 4.4369e-05	 RES : 1.4585e-06	 MSE : 2.1451e-04	 REL : 7.1634e-01
Epoch 118, 50%	 Loss : 4.1447e-05	 RES : 1.3747e-06	 MSE : 1.7176e-04	 REL : 6.8411e-01
Epoch 118, 75%	 Loss : 4.5972e-05	 RES : 1.5904e-06	 MSE : 2.2982e-04	 REL : 7.0570e-01
Training Epoch 118 :	 Loss : 4.5345e-05 	 RES : 1.5677e-06	 MSE : 2.1927e-04	 REL : 7.0701e-01
Validation Epoch 118 :	 Loss : 4.5213e-05	 RES : 1.5380e-06	 MSE : 2.1681e-04	 REL : 7.0218e-01
Training Epoch 118 finished,took current epoch 45.06s,cumulative time 5376.26s
Learning Rate : 0.01
Epoch 119, 25%	 Loss : 4.4387e-05	 RES : 1.4610e-06	 MSE : 2.1460e-04	 REL : 7.1650e-01
Epoch 119, 50%	 Loss : 4.1519e-05	 RES : 1.3748e-06	 MSE : 1.7224e-04	 REL : 6.8506e-01
Epoch 119, 75%	 Loss : 4.5951e-05	 RES : 1.5897e-06	 MSE : 2.3114e-04	 REL : 7.0772e-01
Training Epoch 119 :	 Loss : 4.5333e-05 	 RES : 1.5657e-06	 MSE : 2.1927e-04	 REL : 7.0704e-01
Validation Epoch 119 :	 Loss : 4.5175e-05	 RES : 1.5307e-06	 MSE : 2.1674e-04	 REL : 7.0205e-01
Training Epoch 119 finished,took current epoch 45.83s,cumulative time 5421.99s
MODEL SAVED
Learning Rate : 0.01
Epoch 120, 25%	 Loss : 4.4416e-05	 RES : 1.4690e-06	 MSE : 2.1618e-04	 REL : 7.1913e-01
Epoch 120, 50%	 Loss : 4.1428e-05	 RES : 1.3816e-06	 MSE : 1.7170e-04	 REL : 6.8398e-01
Epoch 120, 75%	 Loss : 4.5985e-05	 RES : 1.5950e-06	 MSE : 2.3156e-04	 REL : 7.0837e-01
Training Epoch 120 :	 Loss : 4.5325e-05 	 RES : 1.5657e-06	 MSE : 2.1939e-04	 REL : 7.0720e-01
Validation Epoch 120 :	 Loss : 4.5163e-05	 RES : 1.5333e-06	 MSE : 2.1686e-04	 REL : 7.0226e-01
Training Epoch 120 finished,took current epoch 45.10s,cumulative time 5467.01s
Learning Rate : 0.01
Epoch 121, 25%	 Loss : 4.4384e-05	 RES : 1.4681e-06	 MSE : 2.1690e-04	 REL : 7.2033e-01
Epoch 121, 50%	 Loss : 4.1404e-05	 RES : 1.3789e-06	 MSE : 1.7149e-04	 REL : 6.8355e-01
Epoch 121, 75%	 Loss : 4.5963e-05	 RES : 1.5945e-06	 MSE : 2.3016e-04	 REL : 7.0623e-01
Training Epoch 121 :	 Loss : 4.5312e-05 	 RES : 1.5631e-06	 MSE : 2.1930e-04	 REL : 7.0708e-01
Validation Epoch 121 :	 Loss : 4.5202e-05	 RES : 1.5374e-06	 MSE : 2.1669e-04	 REL : 7.0197e-01
Training Epoch 121 finished,took current epoch 46.19s,cumulative time 5513.12s
Learning Rate : 0.01
Epoch 122, 25%	 Loss : 4.4426e-05	 RES : 1.4709e-06	 MSE : 2.1829e-04	 REL : 7.2264e-01
Epoch 122, 50%	 Loss : 4.1445e-05	 RES : 1.3646e-06	 MSE : 1.7180e-04	 REL : 6.8418e-01
Epoch 122, 75%	 Loss : 4.5943e-05	 RES : 1.5901e-06	 MSE : 2.3147e-04	 REL : 7.0824e-01
Training Epoch 122 :	 Loss : 4.5305e-05 	 RES : 1.5609e-06	 MSE : 2.1923e-04	 REL : 7.0696e-01
Validation Epoch 122 :	 Loss : 4.5138e-05	 RES : 1.5270e-06	 MSE : 2.1642e-04	 REL : 7.0152e-01
Training Epoch 122 finished,took current epoch 45.01s,cumulative time 5558.00s
MODEL SAVED
Learning Rate : 0.01
Epoch 123, 25%	 Loss : 4.4341e-05	 RES : 1.4656e-06	 MSE : 2.1603e-04	 REL : 7.1888e-01
Epoch 123, 50%	 Loss : 4.1485e-05	 RES : 1.3695e-06	 MSE : 1.7174e-04	 REL : 6.8406e-01
Epoch 123, 75%	 Loss : 4.5987e-05	 RES : 1.6039e-06	 MSE : 2.3004e-04	 REL : 7.0605e-01
Training Epoch 123 :	 Loss : 4.5291e-05 	 RES : 1.5599e-06	 MSE : 2.1914e-04	 REL : 7.0681e-01
Validation Epoch 123 :	 Loss : 4.5148e-05	 RES : 1.5290e-06	 MSE : 2.1666e-04	 REL : 7.0193e-01
Training Epoch 123 finished,took current epoch 46.31s,cumulative time 5604.28s
Learning Rate : 0.01
Epoch 124, 25%	 Loss : 4.4407e-05	 RES : 1.4647e-06	 MSE : 2.1463e-04	 REL : 7.1654e-01
Epoch 124, 50%	 Loss : 4.1406e-05	 RES : 1.3613e-06	 MSE : 1.7166e-04	 REL : 6.8391e-01
Epoch 124, 75%	 Loss : 4.5924e-05	 RES : 1.5871e-06	 MSE : 2.2994e-04	 REL : 7.0589e-01
Training Epoch 124 :	 Loss : 4.5287e-05 	 RES : 1.5586e-06	 MSE : 2.1884e-04	 REL : 7.0632e-01
Validation Epoch 124 :	 Loss : 4.5143e-05	 RES : 1.5280e-06	 MSE : 2.1646e-04	 REL : 7.0159e-01
Training Epoch 124 finished,took current epoch 46.20s,cumulative time 5650.39s
Learning Rate : 0.01
Epoch 125, 25%	 Loss : 4.4388e-05	 RES : 1.4690e-06	 MSE : 2.1492e-04	 REL : 7.1704e-01
Epoch 125, 50%	 Loss : 4.1438e-05	 RES : 1.3635e-06	 MSE : 1.7130e-04	 REL : 6.8318e-01
Epoch 125, 75%	 Loss : 4.6022e-05	 RES : 1.6056e-06	 MSE : 2.2967e-04	 REL : 7.0547e-01
Training Epoch 125 :	 Loss : 4.5276e-05 	 RES : 1.5562e-06	 MSE : 2.1895e-04	 REL : 7.0650e-01
Validation Epoch 125 :	 Loss : 4.5210e-05	 RES : 1.5428e-06	 MSE : 2.1648e-04	 REL : 7.0163e-01
Training Epoch 125 finished,took current epoch 46.16s,cumulative time 5696.48s
Learning Rate : 0.01
Epoch 126, 25%	 Loss : 4.4324e-05	 RES : 1.4627e-06	 MSE : 2.1346e-04	 REL : 7.1459e-01
Epoch 126, 50%	 Loss : 4.1438e-05	 RES : 1.3656e-06	 MSE : 1.7207e-04	 REL : 6.8471e-01
Epoch 126, 75%	 Loss : 4.5918e-05	 RES : 1.5807e-06	 MSE : 2.3021e-04	 REL : 7.0630e-01
Training Epoch 126 :	 Loss : 4.5268e-05 	 RES : 1.5557e-06	 MSE : 2.1887e-04	 REL : 7.0637e-01
Validation Epoch 126 :	 Loss : 4.5166e-05	 RES : 1.5265e-06	 MSE : 2.1669e-04	 REL : 7.0197e-01
Training Epoch 126 finished,took current epoch 45.50s,cumulative time 5741.89s
MODEL SAVED
Learning Rate : 0.01
Epoch 127, 25%	 Loss : 4.4329e-05	 RES : 1.4758e-06	 MSE : 2.1170e-04	 REL : 7.1164e-01
Epoch 127, 50%	 Loss : 4.1468e-05	 RES : 1.3695e-06	 MSE : 1.7244e-04	 REL : 6.8544e-01
Epoch 127, 75%	 Loss : 4.5912e-05	 RES : 1.5801e-06	 MSE : 2.3043e-04	 REL : 7.0664e-01
Training Epoch 127 :	 Loss : 4.5260e-05 	 RES : 1.5543e-06	 MSE : 2.1882e-04	 REL : 7.0629e-01
Validation Epoch 127 :	 Loss : 4.5148e-05	 RES : 1.5242e-06	 MSE : 2.1673e-04	 REL : 7.0205e-01
Training Epoch 127 finished,took current epoch 45.13s,cumulative time 5786.76s
MODEL SAVED
Learning Rate : 0.01
Epoch 128, 25%	 Loss : 4.4327e-05	 RES : 1.4748e-06	 MSE : 2.1217e-04	 REL : 7.1243e-01
Epoch 128, 50%	 Loss : 4.1503e-05	 RES : 1.3766e-06	 MSE : 1.7295e-04	 REL : 6.8646e-01
Epoch 128, 75%	 Loss : 4.6098e-05	 RES : 1.6045e-06	 MSE : 2.3018e-04	 REL : 7.0626e-01
Training Epoch 128 :	 Loss : 4.5247e-05 	 RES : 1.5516e-06	 MSE : 2.1881e-04	 REL : 7.0626e-01
Validation Epoch 128 :	 Loss : 4.5126e-05	 RES : 1.5169e-06	 MSE : 2.1660e-04	 REL : 7.0183e-01
Training Epoch 128 finished,took current epoch 45.20s,cumulative time 5831.83s
MODEL SAVED
Learning Rate : 0.01
Epoch 129, 25%	 Loss : 4.4287e-05	 RES : 1.4653e-06	 MSE : 2.1193e-04	 REL : 7.1203e-01
Epoch 129, 50%	 Loss : 4.1505e-05	 RES : 1.3736e-06	 MSE : 1.7332e-04	 REL : 6.8719e-01
Epoch 129, 75%	 Loss : 4.5996e-05	 RES : 1.5809e-06	 MSE : 2.3083e-04	 REL : 7.0725e-01
Training Epoch 129 :	 Loss : 4.5240e-05 	 RES : 1.5514e-06	 MSE : 2.1874e-04	 REL : 7.0616e-01
