
Epoch 0, 25%	 Loss : 1.9986e-04	 RES : 1.4596e-05	 MSE : 3.5509e-04	 REL : 9.2166e-01
Training Epoch 97 :	 Loss : 4.8271e-05 	 RES : 3.1986e-07	 MSE : 1.1227e-04	 REL : 5.0526e-01
Validation Epoch 97 :	 Loss : 4.8060e-05	 RES : 2.9644e-07	 MSE : 1.1134e-04	 REL : 5.0255e-01
Training Epoch 97 finished,took current epoch 109.35s,cumulative time 10571.79s
Learning Rate : 0.01
Epoch 98, 25%	 Loss : 4.6912e-05	 RES : 2.6819e-07	 MSE : 1.0147e-04	 REL : 4.9269e-01
Epoch 98, 50%	 Loss : 4.4023e-05	 RES : 2.7893e-07	 MSE : 8.4081e-05	 REL : 4.7864e-01
Epoch 98, 75%	 Loss : 4.8987e-05	 RES : 3.3692e-07	 MSE : 1.1595e-04	 REL : 5.0127e-01
Training Epoch 98 :	 Loss : 4.8256e-05 	 RES : 3.1986e-07	 MSE : 1.1206e-04	 REL : 5.0480e-01
Validation Epoch 98 :	 Loss : 4.8116e-05	 RES : 3.0230e-07	 MSE : 1.1240e-04	 REL : 5.0494e-01
Training Epoch 98 finished,took current epoch 109.34s,cumulative time 10681.06s
Learning Rate : 0.01
Epoch 99, 25%	 Loss : 4.7028e-05	 RES : 2.6764e-07	 MSE : 1.0199e-04	 REL : 4.9394e-01
Epoch 99, 50%	 Loss : 4.4014e-05	 RES : 2.7652e-07	 MSE : 8.4148e-05	 REL : 4.7883e-01
Epoch 99, 75%	 Loss : 4.8970e-05	 RES : 3.3738e-07	 MSE : 1.1694e-04	 REL : 5.0340e-01
Training Epoch 99 :	 Loss : 4.8246e-05 	 RES : 3.1987e-07	 MSE : 1.1205e-04	 REL : 5.0477e-01
Validation Epoch 99 :	 Loss : 4.8174e-05	 RES : 3.1737e-07	 MSE : 1.1639e-04	 REL : 5.1386e-01
Training Epoch 99 finished,took current epoch 108.55s,cumulative time 10789.54s
Learning Rate : 0.01
Epoch 100, 25%	 Loss : 4.6928e-05	 RES : 2.5936e-07	 MSE : 1.0259e-04	 REL : 4.9540e-01
Epoch 100, 50%	 Loss : 4.4005e-05	 RES : 2.8128e-07	 MSE : 8.4296e-05	 REL : 4.7925e-01
Epoch 100, 75%	 Loss : 4.8972e-05	 RES : 3.3575e-07	 MSE : 1.1614e-04	 REL : 5.0166e-01
Training Epoch 100 :	 Loss : 4.8227e-05 	 RES : 3.1871e-07	 MSE : 1.1204e-04	 REL : 5.0476e-01
Validation Epoch 100 :	 Loss : 4.8190e-05	 RES : 3.2433e-07	 MSE : 1.1786e-04	 REL : 5.1712e-01
Training Epoch 100 finished,took current epoch 108.70s,cumulative time 10898.17s
Learning Rate : 0.01
Epoch 101, 25%	 Loss : 4.6906e-05	 RES : 2.5751e-07	 MSE : 1.0332e-04	 REL : 4.9717e-01
Epoch 101, 50%	 Loss : 4.3890e-05	 RES : 2.5728e-07	 MSE : 8.4633e-05	 REL : 4.8020e-01
Epoch 101, 75%	 Loss : 4.8871e-05	 RES : 3.2503e-07	 MSE : 1.1493e-04	 REL : 4.9906e-01
Training Epoch 101 :	 Loss : 4.8214e-05 	 RES : 3.1826e-07	 MSE : 1.1203e-04	 REL : 5.0475e-01
Validation Epoch 101 :	 Loss : 4.8153e-05	 RES : 3.3162e-07	 MSE : 1.1808e-04	 REL : 5.1761e-01
Training Epoch 101 finished,took current epoch 108.69s,cumulative time 11006.76s
Learning Rate : 0.01
Epoch 102, 25%	 Loss : 4.6848e-05	 RES : 2.5874e-07	 MSE : 1.0400e-04	 REL : 4.9880e-01
Epoch 102, 50%	 Loss : 4.4052e-05	 RES : 2.9023e-07	 MSE : 8.4761e-05	 REL : 4.8057e-01
Epoch 102, 75%	 Loss : 4.8943e-05	 RES : 3.1341e-07	 MSE : 1.1616e-04	 REL : 5.0172e-01
Training Epoch 102 :	 Loss : 4.8198e-05 	 RES : 3.1750e-07	 MSE : 1.1192e-04	 REL : 5.0450e-01
Validation Epoch 102 :	 Loss : 4.8064e-05	 RES : 3.0898e-07	 MSE : 1.1507e-04	 REL : 5.1092e-01
Training Epoch 102 finished,took current epoch 109.10s,cumulative time 11115.82s
Learning Rate : 0.01
Epoch 103, 25%	 Loss : 4.6860e-05	 RES : 2.6329e-07	 MSE : 1.0329e-04	 REL : 4.9709e-01
Epoch 103, 50%	 Loss : 4.3891e-05	 RES : 2.8149e-07	 MSE : 8.4599e-05	 REL : 4.8011e-01
Epoch 103, 75%	 Loss : 4.8833e-05	 RES : 3.1090e-07	 MSE : 1.1480e-04	 REL : 4.9876e-01
Training Epoch 103 :	 Loss : 4.8174e-05 	 RES : 3.1631e-07	 MSE : 1.1182e-04	 REL : 5.0429e-01
Validation Epoch 103 :	 Loss : 4.8039e-05	 RES : 3.0875e-07	 MSE : 1.1657e-04	 REL : 5.1427e-01
Training Epoch 103 finished,took current epoch 109.68s,cumulative time 11225.43s
Learning Rate : 0.01
Epoch 104, 25%	 Loss : 4.6839e-05	 RES : 2.6010e-07	 MSE : 1.0380e-04	 REL : 4.9832e-01
Epoch 104, 50%	 Loss : 4.4388e-05	 RES : 4.2519e-07	 MSE : 8.5119e-05	 REL : 4.8158e-01
Epoch 104, 75%	 Loss : 4.8826e-05	 RES : 3.1711e-07	 MSE : 1.1519e-04	 REL : 4.9962e-01
Training Epoch 104 :	 Loss : 4.8159e-05 	 RES : 3.1580e-07	 MSE : 1.1177e-04	 REL : 5.0416e-01
Validation Epoch 104 :	 Loss : 4.8038e-05	 RES : 3.0549e-07	 MSE : 1.1770e-04	 REL : 5.1677e-01
Training Epoch 104 finished,took current epoch 109.14s,cumulative time 11334.51s
Learning Rate : 0.01
Epoch 105, 25%	 Loss : 4.6535e-05	 RES : 2.5305e-07	 MSE : 1.0222e-04	 REL : 4.9450e-01
Epoch 105, 50%	 Loss : 4.3495e-05	 RES : 2.3085e-07	 MSE : 8.4923e-05	 REL : 4.8103e-01
Epoch 105, 75%	 Loss : 4.8523e-05	 RES : 2.8214e-07	 MSE : 1.1175e-04	 REL : 4.9209e-01
Training Epoch 105 :	 Loss : 4.7666e-05 	 RES : 2.6583e-07	 MSE : 1.0565e-04	 REL : 4.9035e-01
Validation Epoch 105 :	 Loss : 4.7664e-05	 RES : 2.6525e-07	 MSE : 1.0568e-04	 REL : 4.8967e-01
Training Epoch 105 finished,took current epoch 109.00s,cumulative time 11443.37s
MODEL SAVED
Learning Rate : 0.001
Epoch 106, 25%	 Loss : 4.6526e-05	 RES : 2.5272e-07	 MSE : 1.0232e-04	 REL : 4.9474e-01
Epoch 106, 50%	 Loss : 4.3494e-05	 RES : 2.3002e-07	 MSE : 8.4698e-05	 REL : 4.8039e-01
Epoch 106, 75%	 Loss : 4.8513e-05	 RES : 2.8128e-07	 MSE : 1.1163e-04	 REL : 4.9184e-01
Training Epoch 106 :	 Loss : 4.7652e-05 	 RES : 2.6479e-07	 MSE : 1.0544e-04	 REL : 4.8988e-01
Validation Epoch 106 :	 Loss : 4.7661e-05	 RES : 2.6557e-07	 MSE : 1.0583e-04	 REL : 4.9000e-01
Training Epoch 106 finished,took current epoch 108.25s,cumulative time 11551.57s
Learning Rate : 0.001
Epoch 107, 25%	 Loss : 4.6528e-05	 RES : 2.5279e-07	 MSE : 1.0313e-04	 REL : 4.9670e-01
Epoch 107, 50%	 Loss : 4.3493e-05	 RES : 2.2981e-07	 MSE : 8.4992e-05	 REL : 4.8122e-01
Epoch 107, 75%	 Loss : 4.8504e-05	 RES : 2.8187e-07	 MSE : 1.1173e-04	 REL : 4.9206e-01
Training Epoch 107 :	 Loss : 4.7648e-05 	 RES : 2.6463e-07	 MSE : 1.0545e-04	 REL : 4.8989e-01
Validation Epoch 107 :	 Loss : 4.7654e-05	 RES : 2.6464e-07	 MSE : 1.0603e-04	 REL : 4.9045e-01
Training Epoch 107 finished,took current epoch 108.98s,cumulative time 11660.36s
MODEL SAVED
Learning Rate : 0.001
Epoch 108, 25%	 Loss : 4.6530e-05	 RES : 2.5281e-07	 MSE : 1.0331e-04	 REL : 4.9713e-01
Epoch 108, 50%	 Loss : 4.3484e-05	 RES : 2.2937e-07	 MSE : 8.4613e-05	 REL : 4.8015e-01
Epoch 108, 75%	 Loss : 4.8497e-05	 RES : 2.8109e-07	 MSE : 1.1193e-04	 REL : 4.9249e-01
Training Epoch 108 :	 Loss : 4.7643e-05 	 RES : 2.6445e-07	 MSE : 1.0540e-04	 REL : 4.8978e-01
Validation Epoch 108 :	 Loss : 4.7653e-05	 RES : 2.6421e-07	 MSE : 1.0599e-04	 REL : 4.9036e-01
Training Epoch 108 finished,took current epoch 108.29s,cumulative time 11768.55s
MODEL SAVED
Learning Rate : 0.001
Epoch 109, 25%	 Loss : 4.6537e-05	 RES : 2.5374e-07	 MSE : 1.0404e-04	 REL : 4.9889e-01
Epoch 109, 50%	 Loss : 4.3480e-05	 RES : 2.2958e-07	 MSE : 8.5025e-05	 REL : 4.8132e-01
Epoch 109, 75%	 Loss : 4.8495e-05	 RES : 2.8047e-07	 MSE : 1.1214e-04	 REL : 4.9296e-01
Training Epoch 109 :	 Loss : 4.7639e-05 	 RES : 2.6433e-07	 MSE : 1.0541e-04	 REL : 4.8981e-01
Validation Epoch 109 :	 Loss : 4.7655e-05	 RES : 2.6409e-07	 MSE : 1.0579e-04	 REL : 4.8988e-01
Training Epoch 109 finished,took current epoch 108.43s,cumulative time 11876.85s
MODEL SAVED
Learning Rate : 0.001
Epoch 110, 25%	 Loss : 4.6540e-05	 RES : 2.5461e-07	 MSE : 1.0526e-04	 REL : 5.0179e-01
Epoch 110, 50%	 Loss : 4.3474e-05	 RES : 2.2994e-07	 MSE : 8.4800e-05	 REL : 4.8068e-01
Epoch 110, 75%	 Loss : 4.8485e-05	 RES : 2.8059e-07	 MSE : 1.1227e-04	 REL : 4.9325e-01
Training Epoch 110 :	 Loss : 4.7636e-05 	 RES : 2.6425e-07	 MSE : 1.0542e-04	 REL : 4.8981e-01
Validation Epoch 110 :	 Loss : 4.7650e-05	 RES : 2.6384e-07	 MSE : 1.0544e-04	 REL : 4.8907e-01
Training Epoch 110 finished,took current epoch 108.08s,cumulative time 11984.78s
MODEL SAVED
Learning Rate : 0.001
Epoch 111, 25%	 Loss : 4.6523e-05	 RES : 2.5289e-07	 MSE : 1.0397e-04	 REL : 4.9873e-01
Epoch 111, 50%	 Loss : 4.3471e-05	 RES : 2.2951e-07	 MSE : 8.4671e-05	 REL : 4.8031e-01
Epoch 111, 75%	 Loss : 4.8485e-05	 RES : 2.8053e-07	 MSE : 1.1226e-04	 REL : 4.9322e-01
Training Epoch 111 :	 Loss : 4.7633e-05 	 RES : 2.6430e-07	 MSE : 1.0543e-04	 REL : 4.8985e-01
Validation Epoch 111 :	 Loss : 4.7645e-05	 RES : 2.6397e-07	 MSE : 1.0524e-04	 REL : 4.8861e-01
Training Epoch 111 finished,took current epoch 108.03s,cumulative time 12092.74s
Learning Rate : 0.001
Epoch 112, 25%	 Loss : 4.6522e-05	 RES : 2.5250e-07	 MSE : 1.0328e-04	 REL : 4.9706e-01
Epoch 112, 50%	 Loss : 4.3467e-05	 RES : 2.2879e-07	 MSE : 8.4350e-05	 REL : 4.7940e-01
Epoch 112, 75%	 Loss : 4.8473e-05	 RES : 2.7915e-07	 MSE : 1.1214e-04	 REL : 4.9296e-01
Training Epoch 112 :	 Loss : 4.7630e-05 	 RES : 2.6434e-07	 MSE : 1.0547e-04	 REL : 4.8995e-01
Validation Epoch 112 :	 Loss : 4.7639e-05	 RES : 2.6397e-07	 MSE : 1.0513e-04	 REL : 4.8838e-01
Training Epoch 112 finished,took current epoch 108.12s,cumulative time 12200.78s
Learning Rate : 0.001
Epoch 113, 25%	 Loss : 4.6515e-05	 RES : 2.5369e-07	 MSE : 1.0168e-04	 REL : 4.9320e-01
Epoch 113, 50%	 Loss : 4.3466e-05	 RES : 2.2902e-07	 MSE : 8.4684e-05	 REL : 4.8035e-01
Epoch 113, 75%	 Loss : 4.8463e-05	 RES : 2.7823e-07	 MSE : 1.1242e-04	 REL : 4.9358e-01
Training Epoch 113 :	 Loss : 4.7625e-05 	 RES : 2.6425e-07	 MSE : 1.0546e-04	 REL : 4.8993e-01
Validation Epoch 113 :	 Loss : 4.7637e-05	 RES : 2.6431e-07	 MSE : 1.0509e-04	 REL : 4.8827e-01
Training Epoch 113 finished,took current epoch 108.16s,cumulative time 12308.87s
Learning Rate : 0.001
Epoch 114, 25%	 Loss : 4.6512e-05	 RES : 2.5509e-07	 MSE : 1.0114e-04	 REL : 4.9189e-01
Epoch 114, 50%	 Loss : 4.3457e-05	 RES : 2.2830e-07	 MSE : 8.4504e-05	 REL : 4.7984e-01
Epoch 114, 75%	 Loss : 4.8463e-05	 RES : 2.7915e-07	 MSE : 1.1256e-04	 REL : 4.9388e-01
Training Epoch 114 :	 Loss : 4.7622e-05 	 RES : 2.6423e-07	 MSE : 1.0549e-04	 REL : 4.9000e-01
Validation Epoch 114 :	 Loss : 4.7635e-05	 RES : 2.6392e-07	 MSE : 1.0505e-04	 REL : 4.8818e-01
Training Epoch 114 finished,took current epoch 108.27s,cumulative time 12417.05s
Learning Rate : 0.001
Epoch 115, 25%	 Loss : 4.6506e-05	 RES : 2.5530e-07	 MSE : 1.0086e-04	 REL : 4.9120e-01
Epoch 115, 50%	 Loss : 4.3452e-05	 RES : 2.2803e-07	 MSE : 8.4388e-05	 REL : 4.7951e-01
Epoch 115, 75%	 Loss : 4.8455e-05	 RES : 2.7833e-07	 MSE : 1.1217e-04	 REL : 4.9303e-01
Training Epoch 115 :	 Loss : 4.7618e-05 	 RES : 2.6407e-07	 MSE : 1.0548e-04	 REL : 4.8997e-01
Validation Epoch 115 :	 Loss : 4.7630e-05	 RES : 2.6386e-07	 MSE : 1.0510e-04	 REL : 4.8829e-01
Training Epoch 115 finished,took current epoch 107.94s,cumulative time 12524.89s
Learning Rate : 0.001
Epoch 116, 25%	 Loss : 4.6501e-05	 RES : 2.5518e-07	 MSE : 1.0082e-04	 REL : 4.9111e-01
Epoch 116, 50%	 Loss : 4.3448e-05	 RES : 2.2785e-07	 MSE : 8.4435e-05	 REL : 4.7964e-01
Epoch 116, 75%	 Loss : 4.8444e-05	 RES : 2.7727e-07	 MSE : 1.1190e-04	 REL : 4.9242e-01
Training Epoch 116 :	 Loss : 4.7614e-05 	 RES : 2.6393e-07	 MSE : 1.0546e-04	 REL : 4.8993e-01
Validation Epoch 116 :	 Loss : 4.7624e-05	 RES : 2.6387e-07	 MSE : 1.0511e-04	 REL : 4.8831e-01
Training Epoch 116 finished,took current epoch 107.77s,cumulative time 12632.62s
Learning Rate : 0.001
Epoch 117, 25%	 Loss : 4.6497e-05	 RES : 2.5468e-07	 MSE : 1.0075e-04	 REL : 4.9093e-01
Epoch 117, 50%	 Loss : 4.3446e-05	 RES : 2.2809e-07	 MSE : 8.4386e-05	 REL : 4.7950e-01
Epoch 117, 75%	 Loss : 4.8438e-05	 RES : 2.7682e-07	 MSE : 1.1173e-04	 REL : 4.9205e-01
Training Epoch 117 :	 Loss : 4.7610e-05 	 RES : 2.6381e-07	 MSE : 1.0545e-04	 REL : 4.8990e-01
Validation Epoch 117 :	 Loss : 4.7620e-05	 RES : 2.6373e-07	 MSE : 1.0509e-04	 REL : 4.8829e-01
Training Epoch 117 finished,took current epoch 108.37s,cumulative time 12740.82s
MODEL SAVED
Learning Rate : 0.001
Epoch 118, 25%	 Loss : 4.6493e-05	 RES : 2.5448e-07	 MSE : 1.0067e-04	 REL : 4.9075e-01
Epoch 118, 50%	 Loss : 4.3443e-05	 RES : 2.2760e-07	 MSE : 8.4391e-05	 REL : 4.7952e-01
Epoch 118, 75%	 Loss : 4.8433e-05	 RES : 2.7647e-07	 MSE : 1.1163e-04	 REL : 4.9183e-01
Training Epoch 118 :	 Loss : 4.7606e-05 	 RES : 2.6369e-07	 MSE : 1.0544e-04	 REL : 4.8988e-01
Validation Epoch 118 :	 Loss : 4.7615e-05	 RES : 2.6418e-07	 MSE : 1.0509e-04	 REL : 4.8828e-01
Training Epoch 118 finished,took current epoch 108.03s,cumulative time 12848.78s
Learning Rate : 0.001
Epoch 119, 25%	 Loss : 4.6491e-05	 RES : 2.5445e-07	 MSE : 1.0059e-04	 REL : 4.9055e-01
Epoch 119, 50%	 Loss : 4.3440e-05	 RES : 2.2748e-07	 MSE : 8.4373e-05	 REL : 4.7947e-01
Epoch 119, 75%	 Loss : 4.8428e-05	 RES : 2.7598e-07	 MSE : 1.1160e-04	 REL : 4.9178e-01
Training Epoch 119 :	 Loss : 4.7603e-05 	 RES : 2.6359e-07	 MSE : 1.0544e-04	 REL : 4.8987e-01
Validation Epoch 119 :	 Loss : 4.7611e-05	 RES : 2.6400e-07	 MSE : 1.0512e-04	 REL : 4.8835e-01
Training Epoch 119 finished,took current epoch 108.37s,cumulative time 12957.07s
Learning Rate : 0.001
Epoch 120, 25%	 Loss : 4.6488e-05	 RES : 2.5428e-07	 MSE : 1.0059e-04	 REL : 4.9055e-01
Epoch 120, 50%	 Loss : 4.3437e-05	 RES : 2.2738e-07	 MSE : 8.4359e-05	 REL : 4.7943e-01
Epoch 120, 75%	 Loss : 4.8423e-05	 RES : 2.7573e-07	 MSE : 1.1156e-04	 REL : 4.9169e-01
Training Epoch 120 :	 Loss : 4.7599e-05 	 RES : 2.6347e-07	 MSE : 1.0542e-04	 REL : 4.8984e-01
Validation Epoch 120 :	 Loss : 4.7607e-05	 RES : 2.6371e-07	 MSE : 1.0509e-04	 REL : 4.8828e-01
Training Epoch 120 finished,took current epoch 108.24s,cumulative time 13065.16s
MODEL SAVED
Learning Rate : 0.001
Epoch 121, 25%	 Loss : 4.6485e-05	 RES : 2.5416e-07	 MSE : 1.0055e-04	 REL : 4.9046e-01
Epoch 121, 50%	 Loss : 4.3434e-05	 RES : 2.2720e-07	 MSE : 8.4337e-05	 REL : 4.7936e-01
Epoch 121, 75%	 Loss : 4.8419e-05	 RES : 2.7552e-07	 MSE : 1.1156e-04	 REL : 4.9168e-01
Training Epoch 121 :	 Loss : 4.7595e-05 	 RES : 2.6332e-07	 MSE : 1.0541e-04	 REL : 4.8981e-01
Validation Epoch 121 :	 Loss : 4.7603e-05	 RES : 2.6363e-07	 MSE : 1.0505e-04	 REL : 4.8820e-01
Training Epoch 121 finished,took current epoch 107.99s,cumulative time 13173.05s
MODEL SAVED
Learning Rate : 0.001
Epoch 122, 25%	 Loss : 4.6482e-05	 RES : 2.5401e-07	 MSE : 1.0056e-04	 REL : 4.9047e-01
Epoch 122, 50%	 Loss : 4.3430e-05	 RES : 2.2702e-07	 MSE : 8.4355e-05	 REL : 4.7942e-01
Epoch 122, 75%	 Loss : 4.8416e-05	 RES : 2.7535e-07	 MSE : 1.1153e-04	 REL : 4.9163e-01
Training Epoch 122 :	 Loss : 4.7591e-05 	 RES : 2.6318e-07	 MSE : 1.0541e-04	 REL : 4.8980e-01
Validation Epoch 122 :	 Loss : 4.7600e-05	 RES : 2.6348e-07	 MSE : 1.0504e-04	 REL : 4.8817e-01
Training Epoch 122 finished,took current epoch 108.19s,cumulative time 13281.08s
MODEL SAVED
Learning Rate : 0.001
Epoch 123, 25%	 Loss : 4.6478e-05	 RES : 2.5379e-07	 MSE : 1.0057e-04	 REL : 4.9049e-01
Epoch 123, 50%	 Loss : 4.3427e-05	 RES : 2.2689e-07	 MSE : 8.4293e-05	 REL : 4.7924e-01
Epoch 123, 75%	 Loss : 4.8412e-05	 RES : 2.7517e-07	 MSE : 1.1153e-04	 REL : 4.9162e-01
Training Epoch 123 :	 Loss : 4.7588e-05 	 RES : 2.6302e-07	 MSE : 1.0540e-04	 REL : 4.8978e-01
Validation Epoch 123 :	 Loss : 4.7596e-05	 RES : 2.6337e-07	 MSE : 1.0501e-04	 REL : 4.8809e-01
Training Epoch 123 finished,took current epoch 108.06s,cumulative time 13389.01s
MODEL SAVED
Learning Rate : 0.001
Epoch 124, 25%	 Loss : 4.6476e-05	 RES : 2.5367e-07	 MSE : 1.0056e-04	 REL : 4.9048e-01
Epoch 124, 50%	 Loss : 4.3425e-05	 RES : 2.2674e-07	 MSE : 8.4299e-05	 REL : 4.7926e-01
Epoch 124, 75%	 Loss : 4.8408e-05	 RES : 2.7499e-07	 MSE : 1.1152e-04	 REL : 4.9159e-01
Training Epoch 124 :	 Loss : 4.7584e-05 	 RES : 2.6290e-07	 MSE : 1.0539e-04	 REL : 4.8977e-01
Validation Epoch 124 :	 Loss : 4.7593e-05	 RES : 2.6322e-07	 MSE : 1.0501e-04	 REL : 4.8809e-01
Training Epoch 124 finished,took current epoch 108.40s,cumulative time 13497.23s
MODEL SAVED
Learning Rate : 0.001
Epoch 125, 25%	 Loss : 4.6473e-05	 RES : 2.5346e-07	 MSE : 1.0054e-04	 REL : 4.9043e-01
Epoch 125, 50%	 Loss : 4.3421e-05	 RES : 2.2655e-07	 MSE : 8.4340e-05	 REL : 4.7937e-01
Epoch 125, 75%	 Loss : 4.8405e-05	 RES : 2.7483e-07	 MSE : 1.1151e-04	 REL : 4.9158e-01
Training Epoch 125 :	 Loss : 4.7581e-05 	 RES : 2.6276e-07	 MSE : 1.0539e-04	 REL : 4.8975e-01
Validation Epoch 125 :	 Loss : 4.7589e-05	 RES : 2.6303e-07	 MSE : 1.0499e-04	 REL : 4.8805e-01
Training Epoch 125 finished,took current epoch 107.99s,cumulative time 13605.12s
MODEL SAVED
Learning Rate : 0.001
Epoch 126, 25%	 Loss : 4.6470e-05	 RES : 2.5341e-07	 MSE : 1.0054e-04	 REL : 4.9043e-01
Epoch 126, 50%	 Loss : 4.3418e-05	 RES : 2.2641e-07	 MSE : 8.4330e-05	 REL : 4.7935e-01
Epoch 126, 75%	 Loss : 4.8402e-05	 RES : 2.7468e-07	 MSE : 1.1150e-04	 REL : 4.9155e-01
Training Epoch 126 :	 Loss : 4.7577e-05 	 RES : 2.6262e-07	 MSE : 1.0538e-04	 REL : 4.8973e-01
Validation Epoch 126 :	 Loss : 4.7585e-05	 RES : 2.6287e-07	 MSE : 1.0498e-04	 REL : 4.8802e-01
Training Epoch 126 finished,took current epoch 108.00s,cumulative time 13713.01s
MODEL SAVED
Learning Rate : 0.001
Epoch 127, 25%	 Loss : 4.6467e-05	 RES : 2.5326e-07	 MSE : 1.0054e-04	 REL : 4.9043e-01
Epoch 127, 50%	 Loss : 4.3416e-05	 RES : 2.2628e-07	 MSE : 8.4343e-05	 REL : 4.7938e-01
Epoch 127, 75%	 Loss : 4.8398e-05	 RES : 2.7453e-07	 MSE : 1.1151e-04	 REL : 4.9156e-01
Training Epoch 127 :	 Loss : 4.7574e-05 	 RES : 2.6249e-07	 MSE : 1.0538e-04	 REL : 4.8973e-01
Validation Epoch 127 :	 Loss : 4.7582e-05	 RES : 2.6273e-07	 MSE : 1.0493e-04	 REL : 4.8792e-01
Training Epoch 127 finished,took current epoch 108.02s,cumulative time 13820.91s
MODEL SAVED
Learning Rate : 0.001
Epoch 128, 25%	 Loss : 4.6463e-05	 RES : 2.5304e-07	 MSE : 1.0054e-04	 REL : 4.9043e-01
Epoch 128, 50%	 Loss : 4.3413e-05	 RES : 2.2612e-07	 MSE : 8.4361e-05	 REL : 4.7943e-01
Epoch 128, 75%	 Loss : 4.8395e-05	 RES : 2.7439e-07	 MSE : 1.1151e-04	 REL : 4.9156e-01
Training Epoch 128 :	 Loss : 4.7571e-05 	 RES : 2.6237e-07	 MSE : 1.0537e-04	 REL : 4.8971e-01
Validation Epoch 128 :	 Loss : 4.7579e-05	 RES : 2.6254e-07	 MSE : 1.0493e-04	 REL : 4.8792e-01
Training Epoch 128 finished,took current epoch 108.43s,cumulative time 13929.19s
MODEL SAVED
Learning Rate : 0.001
Epoch 129, 25%	 Loss : 4.6460e-05	 RES : 2.5287e-07	 MSE : 1.0054e-04	 REL : 4.9043e-01
Epoch 129, 50%	 Loss : 4.3411e-05	 RES : 2.2598e-07	 MSE : 8.4364e-05	 REL : 4.7944e-01
Epoch 129, 75%	 Loss : 4.8392e-05	 RES : 2.7420e-07	 MSE : 1.1149e-04	 REL : 4.9153e-01
Training Epoch 129 :	 Loss : 4.7568e-05 	 RES : 2.6225e-07	 MSE : 1.0536e-04	 REL : 4.8969e-01
Validation Epoch 129 :	 Loss : 4.7576e-05	 RES : 2.6242e-07	 MSE : 1.0493e-04	 REL : 4.8792e-01
Training Epoch 129 finished,took current epoch 108.76s,cumulative time 14037.84s
MODEL SAVED
Learning Rate : 0.001
Epoch 130, 25%	 Loss : 4.6457e-05	 RES : 2.5269e-07	 MSE : 1.0057e-04	 REL : 4.9049e-01
Epoch 130, 50%	 Loss : 4.3408e-05	 RES : 2.2588e-07	 MSE : 8.4360e-05	 REL : 4.7943e-01
Epoch 130, 75%	 Loss : 4.8388e-05	 RES : 2.7403e-07	 MSE : 1.1147e-04	 REL : 4.9149e-01
Training Epoch 130 :	 Loss : 4.7565e-05 	 RES : 2.6213e-07	 MSE : 1.0536e-04	 REL : 4.8968e-01
Validation Epoch 130 :	 Loss : 4.7573e-05	 RES : 2.6227e-07	 MSE : 1.0492e-04	 REL : 4.8789e-01
Training Epoch 130 finished,took current epoch 108.10s,cumulative time 14145.81s
MODEL SAVED
Learning Rate : 0.001
Epoch 131, 25%	 Loss : 4.6454e-05	 RES : 2.5260e-07	 MSE : 1.0057e-04	 REL : 4.9050e-01
Epoch 131, 50%	 Loss : 4.3405e-05	 RES : 2.2576e-07	 MSE : 8.4372e-05	 REL : 4.7946e-01
Epoch 131, 75%	 Loss : 4.8385e-05	 RES : 2.7387e-07	 MSE : 1.1144e-04	 REL : 4.9142e-01
Training Epoch 131 :	 Loss : 4.7562e-05 	 RES : 2.6201e-07	 MSE : 1.0535e-04	 REL : 4.8967e-01
Validation Epoch 131 :	 Loss : 4.7570e-05	 RES : 2.6212e-07	 MSE : 1.0493e-04	 REL : 4.8791e-01
Training Epoch 131 finished,took current epoch 108.25s,cumulative time 14253.91s
MODEL SAVED
Learning Rate : 0.001
Epoch 132, 25%	 Loss : 4.6451e-05	 RES : 2.5243e-07	 MSE : 1.0059e-04	 REL : 4.9056e-01
Epoch 132, 50%	 Loss : 4.3403e-05	 RES : 2.2566e-07	 MSE : 8.4359e-05	 REL : 4.7943e-01
Epoch 132, 75%	 Loss : 4.8382e-05	 RES : 2.7374e-07	 MSE : 1.1142e-04	 REL : 4.9137e-01
Training Epoch 132 :	 Loss : 4.7559e-05 	 RES : 2.6190e-07	 MSE : 1.0535e-04	 REL : 4.8966e-01
Validation Epoch 132 :	 Loss : 4.7567e-05	 RES : 2.6198e-07	 MSE : 1.0492e-04	 REL : 4.8788e-01
Training Epoch 132 finished,took current epoch 108.40s,cumulative time 14362.18s
MODEL SAVED
Learning Rate : 0.001
Epoch 133, 25%	 Loss : 4.6449e-05	 RES : 2.5239e-07	 MSE : 1.0064e-04	 REL : 4.9066e-01
Epoch 133, 50%	 Loss : 4.3401e-05	 RES : 2.2557e-07	 MSE : 8.4364e-05	 REL : 4.7944e-01
Epoch 133, 75%	 Loss : 4.8379e-05	 RES : 2.7362e-07	 MSE : 1.1143e-04	 REL : 4.9138e-01
Training Epoch 133 :	 Loss : 4.7556e-05 	 RES : 2.6179e-07	 MSE : 1.0534e-04	 REL : 4.8965e-01
Validation Epoch 133 :	 Loss : 4.7564e-05	 RES : 2.6185e-07	 MSE : 1.0488e-04	 REL : 4.8780e-01
Training Epoch 133 finished,took current epoch 108.49s,cumulative time 14470.56s
MODEL SAVED
Learning Rate : 0.001
Epoch 134, 25%	 Loss : 4.6446e-05	 RES : 2.5225e-07	 MSE : 1.0062e-04	 REL : 4.9062e-01
