
Epoch 0, 25%	 Loss : 1.0757e-04	 RES : 1.8879e-05	 MSE : 4.0374e-04	 REL : 9.8277e-01
Epoch 82, 50%	 Loss : 4.0722e-05	 RES : 1.2673e-06	 MSE : 1.7431e-04	 REL : 6.8916e-01
Epoch 82, 75%	 Loss : 4.5193e-05	 RES : 1.5076e-06	 MSE : 2.2970e-04	 REL : 7.0552e-01
Training Epoch 82 :	 Loss : 4.4565e-05 	 RES : 1.4809e-06	 MSE : 2.1589e-04	 REL : 7.0152e-01
Validation Epoch 82 :	 Loss : 4.4434e-05	 RES : 1.4340e-06	 MSE : 2.1216e-04	 REL : 6.9459e-01
Training Epoch 82 finished,took current epoch 75.50s,cumulative time 6090.33s
Learning Rate : 0.01
Epoch 83, 25%	 Loss : 4.3558e-05	 RES : 1.3715e-06	 MSE : 2.1236e-04	 REL : 7.1275e-01
Epoch 83, 50%	 Loss : 4.0714e-05	 RES : 1.2721e-06	 MSE : 1.7419e-04	 REL : 6.8892e-01
Epoch 83, 75%	 Loss : 4.5206e-05	 RES : 1.5170e-06	 MSE : 2.2981e-04	 REL : 7.0569e-01
Training Epoch 83 :	 Loss : 4.4558e-05 	 RES : 1.4793e-06	 MSE : 2.1589e-04	 REL : 7.0153e-01
Validation Epoch 83 :	 Loss : 4.4420e-05	 RES : 1.4319e-06	 MSE : 2.1185e-04	 REL : 6.9406e-01
Training Epoch 83 finished,took current epoch 74.81s,cumulative time 6165.07s
Learning Rate : 0.01
Epoch 84, 25%	 Loss : 4.3545e-05	 RES : 1.3720e-06	 MSE : 2.1035e-04	 REL : 7.0938e-01
Epoch 84, 50%	 Loss : 4.0711e-05	 RES : 1.2631e-06	 MSE : 1.7420e-04	 REL : 6.8894e-01
Epoch 84, 75%	 Loss : 4.5184e-05	 RES : 1.5091e-06	 MSE : 2.2958e-04	 REL : 7.0533e-01
Training Epoch 84 :	 Loss : 4.4552e-05 	 RES : 1.4777e-06	 MSE : 2.1579e-04	 REL : 7.0135e-01
Validation Epoch 84 :	 Loss : 4.4414e-05	 RES : 1.4305e-06	 MSE : 2.1218e-04	 REL : 6.9460e-01
Training Epoch 84 finished,took current epoch 76.01s,cumulative time 6240.98s
MODEL SAVED
Learning Rate : 0.01
Epoch 85, 25%	 Loss : 4.3575e-05	 RES : 1.3769e-06	 MSE : 2.1285e-04	 REL : 7.1356e-01
Epoch 85, 50%	 Loss : 4.0717e-05	 RES : 1.2668e-06	 MSE : 1.7343e-04	 REL : 6.8741e-01
Epoch 85, 75%	 Loss : 4.5177e-05	 RES : 1.5017e-06	 MSE : 2.2956e-04	 REL : 7.0530e-01
Training Epoch 85 :	 Loss : 4.4546e-05 	 RES : 1.4765e-06	 MSE : 2.1572e-04	 REL : 7.0124e-01
Validation Epoch 85 :	 Loss : 4.4405e-05	 RES : 1.4336e-06	 MSE : 2.1209e-04	 REL : 6.9445e-01
Training Epoch 85 finished,took current epoch 75.23s,cumulative time 6316.13s
Learning Rate : 0.01
Epoch 86, 25%	 Loss : 4.3584e-05	 RES : 1.3862e-06	 MSE : 2.1031e-04	 REL : 7.0930e-01
Epoch 86, 50%	 Loss : 4.0706e-05	 RES : 1.2671e-06	 MSE : 1.7269e-04	 REL : 6.8595e-01
Epoch 86, 75%	 Loss : 4.5194e-05	 RES : 1.5175e-06	 MSE : 2.2972e-04	 REL : 7.0555e-01
Training Epoch 86 :	 Loss : 4.4546e-05 	 RES : 1.4776e-06	 MSE : 2.1583e-04	 REL : 7.0142e-01
Validation Epoch 86 :	 Loss : 4.4416e-05	 RES : 1.4313e-06	 MSE : 2.1235e-04	 REL : 6.9490e-01
Training Epoch 86 finished,took current epoch 75.62s,cumulative time 6391.70s
Learning Rate : 0.01
Epoch 87, 25%	 Loss : 4.3566e-05	 RES : 1.3767e-06	 MSE : 2.1487e-04	 REL : 7.1695e-01
Epoch 87, 50%	 Loss : 4.0686e-05	 RES : 1.2628e-06	 MSE : 1.7412e-04	 REL : 6.8878e-01
Epoch 87, 75%	 Loss : 4.5151e-05	 RES : 1.5005e-06	 MSE : 2.2931e-04	 REL : 7.0492e-01
Training Epoch 87 :	 Loss : 4.4532e-05 	 RES : 1.4733e-06	 MSE : 2.1567e-04	 REL : 7.0116e-01
Validation Epoch 87 :	 Loss : 4.4383e-05	 RES : 1.4273e-06	 MSE : 2.1237e-04	 REL : 6.9493e-01
Training Epoch 87 finished,took current epoch 75.22s,cumulative time 6466.82s
MODEL SAVED
Learning Rate : 0.01
Epoch 88, 25%	 Loss : 4.3618e-05	 RES : 1.4011e-06	 MSE : 2.0721e-04	 REL : 7.0406e-01
Epoch 88, 50%	 Loss : 4.0690e-05	 RES : 1.2672e-06	 MSE : 1.7334e-04	 REL : 6.8723e-01
Epoch 88, 75%	 Loss : 4.5176e-05	 RES : 1.5025e-06	 MSE : 2.2910e-04	 REL : 7.0460e-01
Training Epoch 88 :	 Loss : 4.4535e-05 	 RES : 1.4747e-06	 MSE : 2.1569e-04	 REL : 7.0119e-01
Validation Epoch 88 :	 Loss : 4.4403e-05	 RES : 1.4311e-06	 MSE : 2.1211e-04	 REL : 6.9451e-01
Training Epoch 88 finished,took current epoch 75.64s,cumulative time 6542.40s
Learning Rate : 0.01
Epoch 89, 25%	 Loss : 4.3565e-05	 RES : 1.3749e-06	 MSE : 2.1340e-04	 REL : 7.1449e-01
Epoch 89, 50%	 Loss : 4.0674e-05	 RES : 1.2669e-06	 MSE : 1.7362e-04	 REL : 6.8779e-01
Epoch 89, 75%	 Loss : 4.5165e-05	 RES : 1.5058e-06	 MSE : 2.2967e-04	 REL : 7.0548e-01
Training Epoch 89 :	 Loss : 4.4524e-05 	 RES : 1.4712e-06	 MSE : 2.1559e-04	 REL : 7.0103e-01
Validation Epoch 89 :	 Loss : 4.4411e-05	 RES : 1.4354e-06	 MSE : 2.1206e-04	 REL : 6.9443e-01
Training Epoch 89 finished,took current epoch 75.74s,cumulative time 6618.09s
Learning Rate : 0.01
Epoch 90, 25%	 Loss : 4.3574e-05	 RES : 1.3814e-06	 MSE : 2.0931e-04	 REL : 7.0761e-01
Epoch 90, 50%	 Loss : 4.0688e-05	 RES : 1.2615e-06	 MSE : 1.7235e-04	 REL : 6.8527e-01
Epoch 90, 75%	 Loss : 4.5167e-05	 RES : 1.4989e-06	 MSE : 2.2894e-04	 REL : 7.0435e-01
Training Epoch 90 :	 Loss : 4.4524e-05 	 RES : 1.4724e-06	 MSE : 2.1559e-04	 REL : 7.0101e-01
Validation Epoch 90 :	 Loss : 4.4412e-05	 RES : 1.4354e-06	 MSE : 2.1185e-04	 REL : 6.9408e-01
Training Epoch 90 finished,took current epoch 75.69s,cumulative time 6693.69s
Learning Rate : 0.01
Epoch 91, 25%	 Loss : 4.3590e-05	 RES : 1.3808e-06	 MSE : 2.1272e-04	 REL : 7.1336e-01
Epoch 91, 50%	 Loss : 4.0690e-05	 RES : 1.2589e-06	 MSE : 1.7306e-04	 REL : 6.8668e-01
Epoch 91, 75%	 Loss : 4.5161e-05	 RES : 1.5031e-06	 MSE : 2.2885e-04	 REL : 7.0421e-01
Training Epoch 91 :	 Loss : 4.4515e-05 	 RES : 1.4702e-06	 MSE : 2.1565e-04	 REL : 7.0113e-01
Validation Epoch 91 :	 Loss : 4.4408e-05	 RES : 1.4348e-06	 MSE : 2.1191e-04	 REL : 6.9419e-01
Training Epoch 91 finished,took current epoch 75.66s,cumulative time 6769.31s
Learning Rate : 0.01
Epoch 92, 25%	 Loss : 4.3570e-05	 RES : 1.3699e-06	 MSE : 2.1138e-04	 REL : 7.1111e-01
Epoch 92, 50%	 Loss : 4.0680e-05	 RES : 1.2679e-06	 MSE : 1.7255e-04	 REL : 6.8566e-01
Epoch 92, 75%	 Loss : 4.5178e-05	 RES : 1.5130e-06	 MSE : 2.2918e-04	 REL : 7.0473e-01
Training Epoch 92 :	 Loss : 4.4511e-05 	 RES : 1.4689e-06	 MSE : 2.1559e-04	 REL : 7.0101e-01
Validation Epoch 92 :	 Loss : 4.4392e-05	 RES : 1.4317e-06	 MSE : 2.1193e-04	 REL : 6.9421e-01
Training Epoch 92 finished,took current epoch 74.87s,cumulative time 6844.08s
Learning Rate : 0.01
Epoch 93, 25%	 Loss : 4.3581e-05	 RES : 1.3753e-06	 MSE : 2.1470e-04	 REL : 7.1667e-01
Epoch 93, 50%	 Loss : 4.0687e-05	 RES : 1.2659e-06	 MSE : 1.7334e-04	 REL : 6.8724e-01
Epoch 93, 75%	 Loss : 4.5144e-05	 RES : 1.4996e-06	 MSE : 2.2898e-04	 REL : 7.0441e-01
Training Epoch 93 :	 Loss : 4.4505e-05 	 RES : 1.4678e-06	 MSE : 2.1547e-04	 REL : 7.0083e-01
Validation Epoch 93 :	 Loss : 4.4391e-05	 RES : 1.4321e-06	 MSE : 2.1197e-04	 REL : 6.9429e-01
Training Epoch 93 finished,took current epoch 74.96s,cumulative time 6918.97s
Learning Rate : 0.01
Epoch 94, 25%	 Loss : 4.3565e-05	 RES : 1.3775e-06	 MSE : 2.1157e-04	 REL : 7.1142e-01
Epoch 94, 50%	 Loss : 4.0681e-05	 RES : 1.2688e-06	 MSE : 1.7428e-04	 REL : 6.8909e-01
Epoch 94, 75%	 Loss : 4.5143e-05	 RES : 1.5039e-06	 MSE : 2.2868e-04	 REL : 7.0395e-01
Training Epoch 94 :	 Loss : 4.4499e-05 	 RES : 1.4664e-06	 MSE : 2.1543e-04	 REL : 7.0076e-01
Validation Epoch 94 :	 Loss : 4.4367e-05	 RES : 1.4254e-06	 MSE : 2.1217e-04	 REL : 6.9462e-01
Training Epoch 94 finished,took current epoch 75.73s,cumulative time 6994.60s
MODEL SAVED
Learning Rate : 0.01
Epoch 95, 25%	 Loss : 4.3571e-05	 RES : 1.3857e-06	 MSE : 2.1091e-04	 REL : 7.1031e-01
Epoch 95, 50%	 Loss : 4.0679e-05	 RES : 1.2800e-06	 MSE : 1.7392e-04	 REL : 6.8839e-01
Epoch 95, 75%	 Loss : 4.5137e-05	 RES : 1.4996e-06	 MSE : 2.2881e-04	 REL : 7.0415e-01
Training Epoch 95 :	 Loss : 4.4491e-05 	 RES : 1.4641e-06	 MSE : 2.1536e-04	 REL : 7.0064e-01
Validation Epoch 95 :	 Loss : 4.4346e-05	 RES : 1.4232e-06	 MSE : 2.1185e-04	 REL : 6.9407e-01
Training Epoch 95 finished,took current epoch 76.00s,cumulative time 7070.50s
MODEL SAVED
Learning Rate : 0.01
Epoch 96, 25%	 Loss : 4.3590e-05	 RES : 1.4093e-06	 MSE : 2.0674e-04	 REL : 7.0326e-01
Epoch 96, 50%	 Loss : 4.0681e-05	 RES : 1.2722e-06	 MSE : 1.7336e-04	 REL : 6.8727e-01
Epoch 96, 75%	 Loss : 4.5113e-05	 RES : 1.4933e-06	 MSE : 2.2832e-04	 REL : 7.0339e-01
Training Epoch 96 :	 Loss : 4.4491e-05 	 RES : 1.4647e-06	 MSE : 2.1538e-04	 REL : 7.0067e-01
Validation Epoch 96 :	 Loss : 4.4342e-05	 RES : 1.4226e-06	 MSE : 2.1210e-04	 REL : 6.9449e-01
Training Epoch 96 finished,took current epoch 76.71s,cumulative time 7147.12s
MODEL SAVED
Learning Rate : 0.01
Epoch 97, 25%	 Loss : 4.3554e-05	 RES : 1.4046e-06	 MSE : 2.0811e-04	 REL : 7.0559e-01
Epoch 97, 50%	 Loss : 4.0657e-05	 RES : 1.2696e-06	 MSE : 1.7319e-04	 REL : 6.8694e-01
Epoch 97, 75%	 Loss : 4.5145e-05	 RES : 1.5065e-06	 MSE : 2.2837e-04	 REL : 7.0347e-01
Training Epoch 97 :	 Loss : 4.4487e-05 	 RES : 1.4636e-06	 MSE : 2.1538e-04	 REL : 7.0067e-01
Validation Epoch 97 :	 Loss : 4.4326e-05	 RES : 1.4190e-06	 MSE : 2.1203e-04	 REL : 6.9437e-01
Training Epoch 97 finished,took current epoch 75.87s,cumulative time 7222.90s
MODEL SAVED
Learning Rate : 0.01
Epoch 98, 25%	 Loss : 4.3559e-05	 RES : 1.4015e-06	 MSE : 2.0799e-04	 REL : 7.0538e-01
Epoch 98, 50%	 Loss : 4.0666e-05	 RES : 1.2664e-06	 MSE : 1.7299e-04	 REL : 6.8655e-01
Epoch 98, 75%	 Loss : 4.5135e-05	 RES : 1.5026e-06	 MSE : 2.2761e-04	 REL : 7.0230e-01
Training Epoch 98 :	 Loss : 4.4485e-05 	 RES : 1.4635e-06	 MSE : 2.1538e-04	 REL : 7.0067e-01
Validation Epoch 98 :	 Loss : 4.4310e-05	 RES : 1.4154e-06	 MSE : 2.1214e-04	 REL : 6.9454e-01
Training Epoch 98 finished,took current epoch 75.71s,cumulative time 7298.52s
MODEL SAVED
Learning Rate : 0.01
Epoch 99, 25%	 Loss : 4.3548e-05	 RES : 1.3989e-06	 MSE : 2.1067e-04	 REL : 7.0991e-01
Epoch 99, 50%	 Loss : 4.0655e-05	 RES : 1.2718e-06	 MSE : 1.7268e-04	 REL : 6.8592e-01
Epoch 99, 75%	 Loss : 4.5136e-05	 RES : 1.5023e-06	 MSE : 2.2807e-04	 REL : 7.0301e-01
Training Epoch 99 :	 Loss : 4.4477e-05 	 RES : 1.4611e-06	 MSE : 2.1523e-04	 REL : 7.0042e-01
Validation Epoch 99 :	 Loss : 4.4301e-05	 RES : 1.4131e-06	 MSE : 2.1229e-04	 REL : 6.9477e-01
Training Epoch 99 finished,took current epoch 75.49s,cumulative time 7373.90s
MODEL SAVED
Learning Rate : 0.01
Epoch 100, 25%	 Loss : 4.3530e-05	 RES : 1.4025e-06	 MSE : 2.0738e-04	 REL : 7.0434e-01
Epoch 100, 50%	 Loss : 4.0664e-05	 RES : 1.2668e-06	 MSE : 1.7284e-04	 REL : 6.8625e-01
Epoch 100, 75%	 Loss : 4.5136e-05	 RES : 1.4970e-06	 MSE : 2.2742e-04	 REL : 7.0201e-01
Training Epoch 100 :	 Loss : 4.4472e-05 	 RES : 1.4597e-06	 MSE : 2.1517e-04	 REL : 7.0032e-01
Validation Epoch 100 :	 Loss : 4.4331e-05	 RES : 1.4289e-06	 MSE : 2.1238e-04	 REL : 6.9493e-01
Training Epoch 100 finished,took current epoch 76.04s,cumulative time 7449.86s
Learning Rate : 0.01
Epoch 101, 25%	 Loss : 4.3553e-05	 RES : 1.3963e-06	 MSE : 2.1275e-04	 REL : 7.1340e-01
Epoch 101, 50%	 Loss : 4.0658e-05	 RES : 1.2627e-06	 MSE : 1.7284e-04	 REL : 6.8625e-01
Epoch 101, 75%	 Loss : 4.5119e-05	 RES : 1.4991e-06	 MSE : 2.2800e-04	 REL : 7.0290e-01
Training Epoch 101 :	 Loss : 4.4469e-05 	 RES : 1.4589e-06	 MSE : 2.1519e-04	 REL : 7.0038e-01
Validation Epoch 101 :	 Loss : 4.4322e-05	 RES : 1.4216e-06	 MSE : 2.1175e-04	 REL : 6.9390e-01
Training Epoch 101 finished,took current epoch 75.97s,cumulative time 7525.76s
Learning Rate : 0.01
Epoch 102, 25%	 Loss : 4.3575e-05	 RES : 1.4127e-06	 MSE : 2.1131e-04	 REL : 7.1099e-01
Epoch 102, 50%	 Loss : 4.0666e-05	 RES : 1.2767e-06	 MSE : 1.7322e-04	 REL : 6.8700e-01
Epoch 102, 75%	 Loss : 4.5130e-05	 RES : 1.4993e-06	 MSE : 2.2836e-04	 REL : 7.0346e-01
Training Epoch 102 :	 Loss : 4.4466e-05 	 RES : 1.4599e-06	 MSE : 2.1517e-04	 REL : 7.0034e-01
Validation Epoch 102 :	 Loss : 4.4304e-05	 RES : 1.4191e-06	 MSE : 2.1248e-04	 REL : 6.9509e-01
Training Epoch 102 finished,took current epoch 75.34s,cumulative time 7601.03s
Learning Rate : 0.01
Epoch 103, 25%	 Loss : 4.3534e-05	 RES : 1.3960e-06	 MSE : 2.1053e-04	 REL : 7.0967e-01
Epoch 103, 50%	 Loss : 4.0669e-05	 RES : 1.2614e-06	 MSE : 1.7238e-04	 REL : 6.8534e-01
Epoch 103, 75%	 Loss : 4.5114e-05	 RES : 1.5029e-06	 MSE : 2.2846e-04	 REL : 7.0361e-01
Training Epoch 103 :	 Loss : 4.4461e-05 	 RES : 1.4580e-06	 MSE : 2.1515e-04	 REL : 7.0030e-01
Validation Epoch 103 :	 Loss : 4.4309e-05	 RES : 1.4220e-06	 MSE : 2.1242e-04	 REL : 6.9500e-01
Training Epoch 103 finished,took current epoch 75.34s,cumulative time 7676.30s
Learning Rate : 0.01
Epoch 104, 25%	 Loss : 4.3567e-05	 RES : 1.3883e-06	 MSE : 2.1705e-04	 REL : 7.2058e-01
Epoch 104, 50%	 Loss : 4.0683e-05	 RES : 1.2677e-06	 MSE : 1.7243e-04	 REL : 6.8543e-01
Epoch 104, 75%	 Loss : 4.5128e-05	 RES : 1.4929e-06	 MSE : 2.2860e-04	 REL : 7.0383e-01
Training Epoch 104 :	 Loss : 4.4459e-05 	 RES : 1.4579e-06	 MSE : 2.1512e-04	 REL : 7.0025e-01
Validation Epoch 104 :	 Loss : 4.4303e-05	 RES : 1.4147e-06	 MSE : 2.1216e-04	 REL : 6.9459e-01
Training Epoch 104 finished,took current epoch 74.47s,cumulative time 7750.70s
Learning Rate : 0.01
Epoch 105, 25%	 Loss : 4.3550e-05	 RES : 1.3843e-06	 MSE : 2.1950e-04	 REL : 7.2464e-01
Epoch 105, 50%	 Loss : 4.0739e-05	 RES : 1.2734e-06	 MSE : 1.7028e-04	 REL : 6.8114e-01
Epoch 105, 75%	 Loss : 4.5083e-05	 RES : 1.4813e-06	 MSE : 2.2805e-04	 REL : 7.0298e-01
Training Epoch 105 :	 Loss : 4.4458e-05 	 RES : 1.4565e-06	 MSE : 2.1503e-04	 REL : 7.0012e-01
Validation Epoch 105 :	 Loss : 4.4305e-05	 RES : 1.4144e-06	 MSE : 2.1257e-04	 REL : 6.9525e-01
Training Epoch 105 finished,took current epoch 74.42s,cumulative time 7825.03s
Learning Rate : 0.01
Epoch 106, 25%	 Loss : 4.3538e-05	 RES : 1.3866e-06	 MSE : 2.1024e-04	 REL : 7.0918e-01
Epoch 106, 50%	 Loss : 4.0651e-05	 RES : 1.2645e-06	 MSE : 1.7260e-04	 REL : 6.8576e-01
Epoch 106, 75%	 Loss : 4.5129e-05	 RES : 1.4876e-06	 MSE : 2.2860e-04	 REL : 7.0383e-01
Training Epoch 106 :	 Loss : 4.4446e-05 	 RES : 1.4538e-06	 MSE : 2.1496e-04	 REL : 7.0001e-01
Validation Epoch 106 :	 Loss : 4.4302e-05	 RES : 1.4259e-06	 MSE : 2.1248e-04	 REL : 6.9511e-01
Training Epoch 106 finished,took current epoch 73.65s,cumulative time 7898.62s
Learning Rate : 0.01
Epoch 107, 25%	 Loss : 4.3543e-05	 RES : 1.3901e-06	 MSE : 2.2048e-04	 REL : 7.2625e-01
Epoch 107, 50%	 Loss : 4.0698e-05	 RES : 1.2577e-06	 MSE : 1.7193e-04	 REL : 6.8443e-01
Epoch 107, 75%	 Loss : 4.5083e-05	 RES : 1.4825e-06	 MSE : 2.2881e-04	 REL : 7.0415e-01
Training Epoch 107 :	 Loss : 4.4447e-05 	 RES : 1.4552e-06	 MSE : 2.1500e-04	 REL : 7.0007e-01
Validation Epoch 107 :	 Loss : 4.4289e-05	 RES : 1.4155e-06	 MSE : 2.1296e-04	 REL : 6.9589e-01
Training Epoch 107 finished,took current epoch 75.76s,cumulative time 7974.29s
Learning Rate : 0.01
Epoch 108, 25%	 Loss : 4.3493e-05	 RES : 1.3621e-06	 MSE : 2.1191e-04	 REL : 7.1200e-01
Epoch 108, 50%	 Loss : 4.0626e-05	 RES : 1.2586e-06	 MSE : 1.7205e-04	 REL : 6.8467e-01
Epoch 108, 75%	 Loss : 4.5102e-05	 RES : 1.4871e-06	 MSE : 2.2860e-04	 REL : 7.0383e-01
Training Epoch 108 :	 Loss : 4.4438e-05 	 RES : 1.4523e-06	 MSE : 2.1492e-04	 REL : 6.9993e-01
Validation Epoch 108 :	 Loss : 4.4313e-05	 RES : 1.4315e-06	 MSE : 2.1234e-04	 REL : 6.9488e-01
Training Epoch 108 finished,took current epoch 75.03s,cumulative time 8049.27s
Learning Rate : 0.01
Epoch 109, 25%	 Loss : 4.3552e-05	 RES : 1.3924e-06	 MSE : 2.2166e-04	 REL : 7.2820e-01
Epoch 109, 50%	 Loss : 4.0686e-05	 RES : 1.2608e-06	 MSE : 1.7208e-04	 REL : 6.8474e-01
Epoch 109, 75%	 Loss : 4.5107e-05	 RES : 1.4807e-06	 MSE : 2.2861e-04	 REL : 7.0385e-01
Training Epoch 109 :	 Loss : 4.4440e-05 	 RES : 1.4532e-06	 MSE : 2.1499e-04	 REL : 7.0007e-01
Validation Epoch 109 :	 Loss : 4.4327e-05	 RES : 1.4387e-06	 MSE : 2.1360e-04	 REL : 6.9695e-01
Training Epoch 109 finished,took current epoch 74.43s,cumulative time 8123.60s
Learning Rate : 0.01
Epoch 110, 25%	 Loss : 4.3491e-05	 RES : 1.3767e-06	 MSE : 2.1807e-04	 REL : 7.2226e-01
Epoch 110, 50%	 Loss : 4.0630e-05	 RES : 1.2535e-06	 MSE : 1.7201e-04	 REL : 6.8459e-01
Epoch 110, 75%	 Loss : 4.5065e-05	 RES : 1.4743e-06	 MSE : 2.2779e-04	 REL : 7.0258e-01
Training Epoch 110 :	 Loss : 4.4431e-05 	 RES : 1.4515e-06	 MSE : 2.1482e-04	 REL : 6.9978e-01
Validation Epoch 110 :	 Loss : 4.4292e-05	 RES : 1.4144e-06	 MSE : 2.1210e-04	 REL : 6.9448e-01
Training Epoch 110 finished,took current epoch 75.17s,cumulative time 8198.71s
Learning Rate : 0.01
Epoch 111, 25%	 Loss : 4.3489e-05	 RES : 1.3912e-06	 MSE : 2.0897e-04	 REL : 7.0703e-01
Epoch 111, 50%	 Loss : 4.0656e-05	 RES : 1.2714e-06	 MSE : 1.7244e-04	 REL : 6.8546e-01
Epoch 111, 75%	 Loss : 4.5128e-05	 RES : 1.4853e-06	 MSE : 2.2883e-04	 REL : 7.0418e-01
Training Epoch 111 :	 Loss : 4.4430e-05 	 RES : 1.4514e-06	 MSE : 2.1491e-04	 REL : 6.9993e-01
Validation Epoch 111 :	 Loss : 4.4323e-05	 RES : 1.4242e-06	 MSE : 2.1187e-04	 REL : 6.9411e-01
Training Epoch 111 finished,took current epoch 75.87s,cumulative time 8274.53s
Learning Rate : 0.01
Epoch 112, 25%	 Loss : 4.3456e-05	 RES : 1.3594e-06	 MSE : 2.1045e-04	 REL : 7.0953e-01
Epoch 112, 50%	 Loss : 4.0643e-05	 RES : 1.2589e-06	 MSE : 1.7179e-04	 REL : 6.8416e-01
Epoch 112, 75%	 Loss : 4.5099e-05	 RES : 1.4800e-06	 MSE : 2.2862e-04	 REL : 7.0386e-01
Training Epoch 112 :	 Loss : 4.4423e-05 	 RES : 1.4496e-06	 MSE : 2.1478e-04	 REL : 6.9971e-01
Validation Epoch 112 :	 Loss : 4.4299e-05	 RES : 1.4247e-06	 MSE : 2.1249e-04	 REL : 6.9512e-01
Training Epoch 112 finished,took current epoch 75.81s,cumulative time 8350.23s
Learning Rate : 0.01
Epoch 113, 25%	 Loss : 4.3490e-05	 RES : 1.3901e-06	 MSE : 2.0838e-04	 REL : 7.0605e-01
Epoch 113, 50%	 Loss : 4.0626e-05	 RES : 1.2624e-06	 MSE : 1.7220e-04	 REL : 6.8498e-01
Epoch 113, 75%	 Loss : 4.5091e-05	 RES : 1.4706e-06	 MSE : 2.2821e-04	 REL : 7.0323e-01
Training Epoch 113 :	 Loss : 4.4422e-05 	 RES : 1.4487e-06	 MSE : 2.1473e-04	 REL : 6.9963e-01
Validation Epoch 113 :	 Loss : 4.4299e-05	 RES : 1.4251e-06	 MSE : 2.1286e-04	 REL : 6.9574e-01
Training Epoch 113 finished,took current epoch 75.07s,cumulative time 8425.21s
Learning Rate : 0.01
Epoch 114, 25%	 Loss : 4.3454e-05	 RES : 1.3636e-06	 MSE : 2.1247e-04	 REL : 7.1293e-01
Epoch 114, 50%	 Loss : 4.0636e-05	 RES : 1.2560e-06	 MSE : 1.7180e-04	 REL : 6.8418e-01
Epoch 114, 75%	 Loss : 4.5069e-05	 RES : 1.4786e-06	 MSE : 2.2875e-04	 REL : 7.0405e-01
Training Epoch 114 :	 Loss : 4.4414e-05 	 RES : 1.4469e-06	 MSE : 2.1468e-04	 REL : 6.9954e-01
Validation Epoch 114 :	 Loss : 4.4314e-05	 RES : 1.4327e-06	 MSE : 2.1278e-04	 REL : 6.9561e-01
Training Epoch 114 finished,took current epoch 75.59s,cumulative time 8500.75s
Learning Rate : 0.01
Epoch 115, 25%	 Loss : 4.3443e-05	 RES : 1.3618e-06	 MSE : 2.0844e-04	 REL : 7.0615e-01
Epoch 115, 50%	 Loss : 4.0622e-05	 RES : 1.2636e-06	 MSE : 1.7191e-04	 REL : 6.8440e-01
Epoch 115, 75%	 Loss : 4.5091e-05	 RES : 1.4819e-06	 MSE : 2.2852e-04	 REL : 7.0371e-01
Training Epoch 115 :	 Loss : 4.4414e-05 	 RES : 1.4481e-06	 MSE : 2.1471e-04	 REL : 6.9960e-01
Validation Epoch 115 :	 Loss : 4.4288e-05	 RES : 1.4287e-06	 MSE : 2.1306e-04	 REL : 6.9606e-01
Training Epoch 115 finished,took current epoch 74.90s,cumulative time 8575.54s
Learning Rate : 0.01
Epoch 116, 25%	 Loss : 4.3457e-05	 RES : 1.3834e-06	 MSE : 2.0767e-04	 REL : 7.0483e-01
Epoch 116, 50%	 Loss : 4.0608e-05	 RES : 1.2577e-06	 MSE : 1.7171e-04	 REL : 6.8399e-01
Epoch 116, 75%	 Loss : 4.5107e-05	 RES : 1.4791e-06	 MSE : 2.3085e-04	 REL : 7.0728e-01
Training Epoch 116 :	 Loss : 4.4410e-05 	 RES : 1.4462e-06	 MSE : 2.1468e-04	 REL : 6.9956e-01
Validation Epoch 116 :	 Loss : 4.4293e-05	 RES : 1.4265e-06	 MSE : 2.1236e-04	 REL : 6.9491e-01
Training Epoch 116 finished,took current epoch 74.84s,cumulative time 8650.29s
Learning Rate : 0.01
Epoch 117, 25%	 Loss : 4.3483e-05	 RES : 1.3942e-06	 MSE : 2.1138e-04	 REL : 7.1111e-01
Epoch 117, 50%	 Loss : 4.0607e-05	 RES : 1.2751e-06	 MSE : 1.7280e-04	 REL : 6.8617e-01
Epoch 117, 75%	 Loss : 4.5133e-05	 RES : 1.4753e-06	 MSE : 2.2905e-04	 REL : 7.0452e-01
Training Epoch 117 :	 Loss : 4.4407e-05 	 RES : 1.4469e-06	 MSE : 2.1471e-04	 REL : 6.9960e-01
Validation Epoch 117 :	 Loss : 4.4317e-05	 RES : 1.4321e-06	 MSE : 2.1218e-04	 REL : 6.9463e-01
Training Epoch 117 finished,took current epoch 74.68s,cumulative time 8724.90s
Learning Rate : 0.01
Epoch 118, 25%	 Loss : 4.3465e-05	 RES : 1.3878e-06	 MSE : 2.1039e-04	 REL : 7.0943e-01
Epoch 118, 50%	 Loss : 4.0603e-05	 RES : 1.2725e-06	 MSE : 1.7239e-04	 REL : 6.8536e-01
Epoch 118, 75%	 Loss : 4.5119e-05	 RES : 1.4694e-06	 MSE : 2.2896e-04	 REL : 7.0438e-01
Training Epoch 118 :	 Loss : 4.4401e-05 	 RES : 1.4452e-06	 MSE : 2.1465e-04	 REL : 6.9951e-01
Validation Epoch 118 :	 Loss : 4.4341e-05	 RES : 1.4462e-06	 MSE : 2.1295e-04	 REL : 6.9589e-01
Training Epoch 118 finished,took current epoch 74.08s,cumulative time 8798.91s
Learning Rate : 0.01
Epoch 119, 25%	 Loss : 4.3222e-05	 RES : 1.3160e-06	 MSE : 2.0200e-04	 REL : 6.9514e-01
