
Epoch 0, 25%	 Loss : 2.5800e-04	 RES : 7.9217e-06	 MSE : 3.3552e-04	 REL : 8.9590e-01
Epoch 97, 50%	 Loss : 4.5402e-05	 RES : 6.9984e-08	 MSE : 2.7484e-05	 REL : 2.7365e-01
Epoch 97, 75%	 Loss : 5.0770e-05	 RES : 1.2672e-07	 MSE : 3.7766e-05	 REL : 2.8608e-01
Training Epoch 97 :	 Loss : 5.0066e-05 	 RES : 1.1535e-07	 MSE : 4.5489e-05	 REL : 3.1790e-01
Validation Epoch 97 :	 Loss : 4.9888e-05	 RES : 9.1596e-08	 MSE : 3.5251e-05	 REL : 2.8230e-01
Training Epoch 97 finished,took current epoch 105.62s,cumulative time 10444.72s
Learning Rate : 0.01
Epoch 98, 25%	 Loss : 4.8683e-05	 RES : 1.0867e-07	 MSE : 3.8031e-05	 REL : 3.0163e-01
Epoch 98, 50%	 Loss : 4.5410e-05	 RES : 6.6835e-08	 MSE : 2.7460e-05	 REL : 2.7353e-01
Epoch 98, 75%	 Loss : 5.0592e-05	 RES : 1.2308e-07	 MSE : 3.9987e-05	 REL : 2.9437e-01
Training Epoch 98 :	 Loss : 5.0060e-05 	 RES : 1.1548e-07	 MSE : 4.5574e-05	 REL : 3.1792e-01
Validation Epoch 98 :	 Loss : 4.9835e-05	 RES : 8.7862e-08	 MSE : 3.5056e-05	 REL : 2.8151e-01
Training Epoch 98 finished,took current epoch 105.87s,cumulative time 10550.38s
MODEL SAVED
Learning Rate : 0.01
Epoch 99, 25%	 Loss : 4.8465e-05	 RES : 9.6381e-08	 MSE : 3.7414e-05	 REL : 2.9917e-01
Epoch 99, 50%	 Loss : 4.5407e-05	 RES : 7.1782e-08	 MSE : 2.8973e-05	 REL : 2.8096e-01
Epoch 99, 75%	 Loss : 5.0660e-05	 RES : 1.2801e-07	 MSE : 3.7937e-05	 REL : 2.8672e-01
Training Epoch 99 :	 Loss : 5.0059e-05 	 RES : 1.1652e-07	 MSE : 4.5706e-05	 REL : 3.1791e-01
Validation Epoch 99 :	 Loss : 4.9714e-05	 RES : 8.9970e-08	 MSE : 3.5073e-05	 REL : 2.8156e-01
Training Epoch 99 finished,took current epoch 105.02s,cumulative time 10655.27s
Learning Rate : 0.01
Epoch 100, 25%	 Loss : 4.8239e-05	 RES : 7.9382e-08	 MSE : 3.1945e-05	 REL : 2.7644e-01
Epoch 100, 50%	 Loss : 4.5499e-05	 RES : 7.6076e-08	 MSE : 2.9708e-05	 REL : 2.8451e-01
Epoch 100, 75%	 Loss : 5.0647e-05	 RES : 1.1955e-07	 MSE : 4.0273e-05	 REL : 2.9542e-01
Training Epoch 100 :	 Loss : 5.0089e-05 	 RES : 1.1862e-07	 MSE : 4.6506e-05	 REL : 3.2038e-01
Validation Epoch 100 :	 Loss : 4.9862e-05	 RES : 1.2729e-07	 MSE : 4.8116e-05	 REL : 3.3010e-01
Training Epoch 100 finished,took current epoch 106.21s,cumulative time 10761.32s
Learning Rate : 0.01
Epoch 101, 25%	 Loss : 4.7791e-05	 RES : 6.4392e-08	 MSE : 3.0979e-05	 REL : 2.7223e-01
Epoch 101, 50%	 Loss : 4.4732e-05	 RES : 6.0046e-08	 MSE : 2.5878e-05	 REL : 2.6554e-01
Epoch 101, 75%	 Loss : 4.9946e-05	 RES : 6.9520e-08	 MSE : 3.2027e-05	 REL : 2.6344e-01
Training Epoch 101 :	 Loss : 4.9017e-05 	 RES : 6.8560e-08	 MSE : 3.1234e-05	 REL : 2.6621e-01
Validation Epoch 101 :	 Loss : 4.9004e-05	 RES : 6.7595e-08	 MSE : 3.0726e-05	 REL : 2.6354e-01
Training Epoch 101 finished,took current epoch 105.63s,cumulative time 10866.71s
MODEL SAVED
Learning Rate : 0.001
Epoch 102, 25%	 Loss : 4.7767e-05	 RES : 6.3014e-08	 MSE : 2.9932e-05	 REL : 2.6759e-01
Epoch 102, 50%	 Loss : 4.4721e-05	 RES : 5.9454e-08	 MSE : 2.5584e-05	 REL : 2.6402e-01
Epoch 102, 75%	 Loss : 4.9932e-05	 RES : 6.8805e-08	 MSE : 3.1852e-05	 REL : 2.6272e-01
Training Epoch 102 :	 Loss : 4.8985e-05 	 RES : 6.6832e-08	 MSE : 3.0575e-05	 REL : 2.6345e-01
Validation Epoch 102 :	 Loss : 4.8992e-05	 RES : 6.6885e-08	 MSE : 3.0561e-05	 REL : 2.6281e-01
Training Epoch 102 finished,took current epoch 105.45s,cumulative time 10971.90s
MODEL SAVED
Learning Rate : 0.001
Epoch 103, 25%	 Loss : 4.7769e-05	 RES : 6.3061e-08	 MSE : 3.0287e-05	 REL : 2.6917e-01
Epoch 103, 50%	 Loss : 4.4710e-05	 RES : 5.9105e-08	 MSE : 2.5018e-05	 REL : 2.6109e-01
Epoch 103, 75%	 Loss : 4.9912e-05	 RES : 6.8146e-08	 MSE : 3.1496e-05	 REL : 2.6125e-01
Training Epoch 103 :	 Loss : 4.8977e-05 	 RES : 6.6627e-08	 MSE : 3.0472e-05	 REL : 2.6300e-01
Validation Epoch 103 :	 Loss : 4.8989e-05	 RES : 6.6468e-08	 MSE : 3.0488e-05	 REL : 2.6249e-01
Training Epoch 103 finished,took current epoch 104.25s,cumulative time 11075.89s
MODEL SAVED
Learning Rate : 0.001
Epoch 104, 25%	 Loss : 4.7782e-05	 RES : 6.3561e-08	 MSE : 3.1753e-05	 REL : 2.7561e-01
Epoch 104, 50%	 Loss : 4.4703e-05	 RES : 5.8831e-08	 MSE : 2.4904e-05	 REL : 2.6049e-01
Epoch 104, 75%	 Loss : 4.9908e-05	 RES : 6.9296e-08	 MSE : 3.2142e-05	 REL : 2.6392e-01
Training Epoch 104 :	 Loss : 4.8971e-05 	 RES : 6.6482e-08	 MSE : 3.0362e-05	 REL : 2.6253e-01
Validation Epoch 104 :	 Loss : 4.8985e-05	 RES : 6.6440e-08	 MSE : 2.9992e-05	 REL : 2.6037e-01
Training Epoch 104 finished,took current epoch 104.39s,cumulative time 11180.07s
MODEL SAVED
Learning Rate : 0.001
Epoch 105, 25%	 Loss : 4.7790e-05	 RES : 6.3518e-08	 MSE : 3.2320e-05	 REL : 2.7806e-01
Epoch 105, 50%	 Loss : 4.4700e-05	 RES : 5.8755e-08	 MSE : 2.5039e-05	 REL : 2.6120e-01
Epoch 105, 75%	 Loss : 4.9914e-05	 RES : 7.1040e-08	 MSE : 3.2053e-05	 REL : 2.6355e-01
Training Epoch 105 :	 Loss : 4.8965e-05 	 RES : 6.6354e-08	 MSE : 3.0330e-05	 REL : 2.6239e-01
Validation Epoch 105 :	 Loss : 4.8975e-05	 RES : 6.6111e-08	 MSE : 2.9751e-05	 REL : 2.5933e-01
Training Epoch 105 finished,took current epoch 106.79s,cumulative time 11286.62s
MODEL SAVED
Learning Rate : 0.001
Epoch 106, 25%	 Loss : 4.7763e-05	 RES : 6.2761e-08	 MSE : 3.0857e-05	 REL : 2.7169e-01
Epoch 106, 50%	 Loss : 4.4694e-05	 RES : 5.8512e-08	 MSE : 2.4930e-05	 REL : 2.6063e-01
Epoch 106, 75%	 Loss : 4.9913e-05	 RES : 6.9410e-08	 MSE : 3.1727e-05	 REL : 2.6221e-01
Training Epoch 106 :	 Loss : 4.8959e-05 	 RES : 6.6175e-08	 MSE : 3.0321e-05	 REL : 2.6233e-01
Validation Epoch 106 :	 Loss : 4.8974e-05	 RES : 6.6100e-08	 MSE : 2.9795e-05	 REL : 2.5953e-01
Training Epoch 106 finished,took current epoch 107.06s,cumulative time 11393.48s
MODEL SAVED
Learning Rate : 0.001
Epoch 107, 25%	 Loss : 4.7753e-05	 RES : 6.2895e-08	 MSE : 2.9859e-05	 REL : 2.6726e-01
Epoch 107, 50%	 Loss : 4.4693e-05	 RES : 5.8301e-08	 MSE : 2.4870e-05	 REL : 2.6031e-01
Epoch 107, 75%	 Loss : 4.9904e-05	 RES : 6.8366e-08	 MSE : 3.1361e-05	 REL : 2.6069e-01
Training Epoch 107 :	 Loss : 4.8955e-05 	 RES : 6.6247e-08	 MSE : 3.0380e-05	 REL : 2.6262e-01
Validation Epoch 107 :	 Loss : 4.8968e-05	 RES : 6.6249e-08	 MSE : 2.9974e-05	 REL : 2.6034e-01
Training Epoch 107 finished,took current epoch 107.39s,cumulative time 11500.74s
Learning Rate : 0.001
Epoch 108, 25%	 Loss : 4.7757e-05	 RES : 6.4543e-08	 MSE : 2.8995e-05	 REL : 2.6337e-01
Epoch 108, 50%	 Loss : 4.4687e-05	 RES : 5.8115e-08	 MSE : 2.4674e-05	 REL : 2.5929e-01
Epoch 108, 75%	 Loss : 4.9898e-05	 RES : 6.8040e-08	 MSE : 3.1307e-05	 REL : 2.6047e-01
Training Epoch 108 :	 Loss : 4.8952e-05 	 RES : 6.6357e-08	 MSE : 3.0484e-05	 REL : 2.6303e-01
Validation Epoch 108 :	 Loss : 4.8958e-05	 RES : 6.5651e-08	 MSE : 2.9935e-05	 REL : 2.6011e-01
Training Epoch 108 finished,took current epoch 106.92s,cumulative time 11607.45s
MODEL SAVED
Learning Rate : 0.001
Epoch 109, 25%	 Loss : 4.7748e-05	 RES : 6.4073e-08	 MSE : 2.8803e-05	 REL : 2.6249e-01
Epoch 109, 50%	 Loss : 4.4680e-05	 RES : 5.8161e-08	 MSE : 2.4782e-05	 REL : 2.5985e-01
Epoch 109, 75%	 Loss : 4.9894e-05	 RES : 6.7404e-08	 MSE : 3.1394e-05	 REL : 2.6083e-01
Training Epoch 109 :	 Loss : 4.8947e-05 	 RES : 6.6355e-08	 MSE : 3.0486e-05	 REL : 2.6302e-01
Validation Epoch 109 :	 Loss : 4.8957e-05	 RES : 6.6335e-08	 MSE : 3.0416e-05	 REL : 2.6219e-01
Training Epoch 109 finished,took current epoch 107.54s,cumulative time 11714.88s
Learning Rate : 0.001
Epoch 110, 25%	 Loss : 4.7734e-05	 RES : 6.2978e-08	 MSE : 2.8772e-05	 REL : 2.6235e-01
Epoch 110, 50%	 Loss : 4.4673e-05	 RES : 5.7974e-08	 MSE : 2.4805e-05	 REL : 2.5997e-01
Epoch 110, 75%	 Loss : 4.9883e-05	 RES : 6.7102e-08	 MSE : 3.1472e-05	 REL : 2.6115e-01
Training Epoch 110 :	 Loss : 4.8941e-05 	 RES : 6.6365e-08	 MSE : 3.0498e-05	 REL : 2.6308e-01
Validation Epoch 110 :	 Loss : 4.8954e-05	 RES : 6.6667e-08	 MSE : 3.0621e-05	 REL : 2.6307e-01
Training Epoch 110 finished,took current epoch 107.35s,cumulative time 11822.13s
Learning Rate : 0.001
Epoch 111, 25%	 Loss : 4.7722e-05	 RES : 6.2038e-08	 MSE : 2.8727e-05	 REL : 2.6215e-01
Epoch 111, 50%	 Loss : 4.4666e-05	 RES : 5.7736e-08	 MSE : 2.4696e-05	 REL : 2.5940e-01
Epoch 111, 75%	 Loss : 4.9877e-05	 RES : 6.7099e-08	 MSE : 3.1673e-05	 REL : 2.6198e-01
Training Epoch 111 :	 Loss : 4.8936e-05 	 RES : 6.6234e-08	 MSE : 3.0504e-05	 REL : 2.6311e-01
Validation Epoch 111 :	 Loss : 4.8942e-05	 RES : 6.6056e-08	 MSE : 3.0512e-05	 REL : 2.6265e-01
Training Epoch 111 finished,took current epoch 106.97s,cumulative time 11928.96s
Learning Rate : 0.001
Epoch 112, 25%	 Loss : 4.7719e-05	 RES : 6.1664e-08	 MSE : 2.8685e-05	 REL : 2.6196e-01
Epoch 112, 50%	 Loss : 4.4657e-05	 RES : 5.7466e-08	 MSE : 2.4335e-05	 REL : 2.5750e-01
Epoch 112, 75%	 Loss : 4.9869e-05	 RES : 6.6770e-08	 MSE : 3.1648e-05	 REL : 2.6188e-01
Training Epoch 112 :	 Loss : 4.8931e-05 	 RES : 6.6088e-08	 MSE : 3.0495e-05	 REL : 2.6308e-01
Validation Epoch 112 :	 Loss : 4.8942e-05	 RES : 6.6448e-08	 MSE : 3.0896e-05	 REL : 2.6436e-01
Training Epoch 112 finished,took current epoch 107.17s,cumulative time 12036.01s
Learning Rate : 0.001
Epoch 113, 25%	 Loss : 4.7715e-05	 RES : 6.1399e-08	 MSE : 2.8694e-05	 REL : 2.6200e-01
Epoch 113, 50%	 Loss : 4.4654e-05	 RES : 5.7312e-08	 MSE : 2.4219e-05	 REL : 2.5688e-01
Epoch 113, 75%	 Loss : 4.9861e-05	 RES : 6.6572e-08	 MSE : 3.1502e-05	 REL : 2.6127e-01
Training Epoch 113 :	 Loss : 4.8925e-05 	 RES : 6.5928e-08	 MSE : 3.0473e-05	 REL : 2.6300e-01
Validation Epoch 113 :	 Loss : 4.8940e-05	 RES : 6.6648e-08	 MSE : 3.1137e-05	 REL : 2.6541e-01
Training Epoch 113 finished,took current epoch 108.18s,cumulative time 12144.06s
Learning Rate : 0.001
Epoch 114, 25%	 Loss : 4.7711e-05	 RES : 6.1181e-08	 MSE : 2.8708e-05	 REL : 2.6206e-01
Epoch 114, 50%	 Loss : 4.4647e-05	 RES : 5.7202e-08	 MSE : 2.4147e-05	 REL : 2.5650e-01
Epoch 114, 75%	 Loss : 4.9853e-05	 RES : 6.6412e-08	 MSE : 3.1365e-05	 REL : 2.6071e-01
Training Epoch 114 :	 Loss : 4.8920e-05 	 RES : 6.5784e-08	 MSE : 3.0438e-05	 REL : 2.6285e-01
Validation Epoch 114 :	 Loss : 4.8937e-05	 RES : 6.6613e-08	 MSE : 3.1254e-05	 REL : 2.6593e-01
Training Epoch 114 finished,took current epoch 106.81s,cumulative time 12250.71s
Learning Rate : 0.001
Epoch 115, 25%	 Loss : 4.7703e-05	 RES : 6.0917e-08	 MSE : 2.8700e-05	 REL : 2.6203e-01
Epoch 115, 50%	 Loss : 4.4641e-05	 RES : 5.7065e-08	 MSE : 2.4088e-05	 REL : 2.5619e-01
Epoch 115, 75%	 Loss : 4.9847e-05	 RES : 6.6311e-08	 MSE : 3.1308e-05	 REL : 2.6047e-01
Training Epoch 115 :	 Loss : 4.8916e-05 	 RES : 6.5632e-08	 MSE : 3.0391e-05	 REL : 2.6266e-01
Validation Epoch 115 :	 Loss : 4.8933e-05	 RES : 6.6567e-08	 MSE : 3.1351e-05	 REL : 2.6636e-01
Training Epoch 115 finished,took current epoch 108.09s,cumulative time 12358.67s
Learning Rate : 0.001
Epoch 116, 25%	 Loss : 4.7698e-05	 RES : 6.0714e-08	 MSE : 2.8680e-05	 REL : 2.6193e-01
Epoch 116, 50%	 Loss : 4.4636e-05	 RES : 5.6993e-08	 MSE : 2.4045e-05	 REL : 2.5596e-01
Epoch 116, 75%	 Loss : 4.9840e-05	 RES : 6.6249e-08	 MSE : 3.1288e-05	 REL : 2.6039e-01
Training Epoch 116 :	 Loss : 4.8911e-05 	 RES : 6.5537e-08	 MSE : 3.0341e-05	 REL : 2.6244e-01
Validation Epoch 116 :	 Loss : 4.8929e-05	 RES : 6.6375e-08	 MSE : 3.1357e-05	 REL : 2.6639e-01
Training Epoch 116 finished,took current epoch 107.21s,cumulative time 12465.75s
Learning Rate : 0.001
Epoch 117, 25%	 Loss : 4.7692e-05	 RES : 6.0524e-08	 MSE : 2.8673e-05	 REL : 2.6190e-01
Epoch 117, 50%	 Loss : 4.4631e-05	 RES : 5.6890e-08	 MSE : 2.4001e-05	 REL : 2.5572e-01
Epoch 117, 75%	 Loss : 4.9833e-05	 RES : 6.6129e-08	 MSE : 3.1258e-05	 REL : 2.6026e-01
Training Epoch 117 :	 Loss : 4.8905e-05 	 RES : 6.5365e-08	 MSE : 3.0290e-05	 REL : 2.6222e-01
Validation Epoch 117 :	 Loss : 4.8923e-05	 RES : 6.6167e-08	 MSE : 3.1284e-05	 REL : 2.6608e-01
Training Epoch 117 finished,took current epoch 108.57s,cumulative time 12574.25s
Learning Rate : 0.001
Epoch 118, 25%	 Loss : 4.7687e-05	 RES : 6.0316e-08	 MSE : 2.8653e-05	 REL : 2.6181e-01
Epoch 118, 50%	 Loss : 4.4626e-05	 RES : 5.6765e-08	 MSE : 2.3968e-05	 REL : 2.5555e-01
Epoch 118, 75%	 Loss : 4.9828e-05	 RES : 6.6006e-08	 MSE : 3.1247e-05	 REL : 2.6021e-01
Training Epoch 118 :	 Loss : 4.8900e-05 	 RES : 6.5191e-08	 MSE : 3.0239e-05	 REL : 2.6200e-01
Validation Epoch 118 :	 Loss : 4.8918e-05	 RES : 6.5920e-08	 MSE : 3.1183e-05	 REL : 2.6565e-01
Training Epoch 118 finished,took current epoch 107.20s,cumulative time 12681.31s
Learning Rate : 0.001
Epoch 119, 25%	 Loss : 4.7682e-05	 RES : 6.0120e-08	 MSE : 2.8613e-05	 REL : 2.6163e-01
Epoch 119, 50%	 Loss : 4.4621e-05	 RES : 5.6640e-08	 MSE : 2.3939e-05	 REL : 2.5539e-01
Epoch 119, 75%	 Loss : 4.9823e-05	 RES : 6.5964e-08	 MSE : 3.1236e-05	 REL : 2.6017e-01
Training Epoch 119 :	 Loss : 4.8895e-05 	 RES : 6.5013e-08	 MSE : 3.0186e-05	 REL : 2.6177e-01
Validation Epoch 119 :	 Loss : 4.8911e-05	 RES : 6.5613e-08	 MSE : 3.0993e-05	 REL : 2.6482e-01
Training Epoch 119 finished,took current epoch 109.11s,cumulative time 12790.18s
MODEL SAVED
Learning Rate : 0.001
Epoch 120, 25%	 Loss : 4.7678e-05	 RES : 5.9965e-08	 MSE : 2.8610e-05	 REL : 2.6162e-01
Epoch 120, 50%	 Loss : 4.4617e-05	 RES : 5.6517e-08	 MSE : 2.3904e-05	 REL : 2.5521e-01
Epoch 120, 75%	 Loss : 4.9818e-05	 RES : 6.5886e-08	 MSE : 3.1229e-05	 REL : 2.6014e-01
Training Epoch 120 :	 Loss : 4.8890e-05 	 RES : 6.4829e-08	 MSE : 3.0131e-05	 REL : 2.6154e-01
Validation Epoch 120 :	 Loss : 4.8904e-05	 RES : 6.5304e-08	 MSE : 3.0828e-05	 REL : 2.6411e-01
Training Epoch 120 finished,took current epoch 108.10s,cumulative time 12898.12s
MODEL SAVED
Learning Rate : 0.001
Epoch 121, 25%	 Loss : 4.7673e-05	 RES : 5.9789e-08	 MSE : 2.8577e-05	 REL : 2.6146e-01
Epoch 121, 50%	 Loss : 4.4612e-05	 RES : 5.6364e-08	 MSE : 2.3858e-05	 REL : 2.5496e-01
Epoch 121, 75%	 Loss : 4.9815e-05	 RES : 6.5883e-08	 MSE : 3.1229e-05	 REL : 2.6014e-01
Training Epoch 121 :	 Loss : 4.8885e-05 	 RES : 6.4649e-08	 MSE : 3.0074e-05	 REL : 2.6129e-01
Validation Epoch 121 :	 Loss : 4.8897e-05	 RES : 6.4999e-08	 MSE : 3.0630e-05	 REL : 2.6325e-01
Training Epoch 121 finished,took current epoch 107.94s,cumulative time 13005.81s
MODEL SAVED
Learning Rate : 0.001
Epoch 122, 25%	 Loss : 4.7668e-05	 RES : 5.9600e-08	 MSE : 2.8573e-05	 REL : 2.6145e-01
Epoch 122, 50%	 Loss : 4.4608e-05	 RES : 5.6200e-08	 MSE : 2.3812e-05	 REL : 2.5472e-01
Epoch 122, 75%	 Loss : 4.9811e-05	 RES : 6.5797e-08	 MSE : 3.1211e-05	 REL : 2.6006e-01
Training Epoch 122 :	 Loss : 4.8880e-05 	 RES : 6.4469e-08	 MSE : 3.0018e-05	 REL : 2.6104e-01
Validation Epoch 122 :	 Loss : 4.8891e-05	 RES : 6.4681e-08	 MSE : 3.0450e-05	 REL : 2.6247e-01
Training Epoch 122 finished,took current epoch 109.19s,cumulative time 13114.79s
MODEL SAVED
Learning Rate : 0.001
Epoch 123, 25%	 Loss : 4.7664e-05	 RES : 5.9439e-08	 MSE : 2.8492e-05	 REL : 2.6107e-01
Epoch 123, 50%	 Loss : 4.4604e-05	 RES : 5.6032e-08	 MSE : 2.3762e-05	 REL : 2.5445e-01
Epoch 123, 75%	 Loss : 4.9807e-05	 RES : 6.5714e-08	 MSE : 3.1208e-05	 REL : 2.6005e-01
Training Epoch 123 :	 Loss : 4.8876e-05 	 RES : 6.4284e-08	 MSE : 2.9957e-05	 REL : 2.6078e-01
Validation Epoch 123 :	 Loss : 4.8884e-05	 RES : 6.4340e-08	 MSE : 3.0235e-05	 REL : 2.6153e-01
Training Epoch 123 finished,took current epoch 108.74s,cumulative time 13223.39s
MODEL SAVED
Learning Rate : 0.001
Epoch 124, 25%	 Loss : 4.7659e-05	 RES : 5.9276e-08	 MSE : 2.8441e-05	 REL : 2.6084e-01
Epoch 124, 50%	 Loss : 4.4600e-05	 RES : 5.5859e-08	 MSE : 2.3713e-05	 REL : 2.5419e-01
Epoch 124, 75%	 Loss : 4.9803e-05	 RES : 6.5640e-08	 MSE : 3.1204e-05	 REL : 2.6004e-01
Training Epoch 124 :	 Loss : 4.8871e-05 	 RES : 6.4100e-08	 MSE : 2.9894e-05	 REL : 2.6051e-01
Validation Epoch 124 :	 Loss : 4.8877e-05	 RES : 6.3996e-08	 MSE : 3.0029e-05	 REL : 2.6063e-01
Training Epoch 124 finished,took current epoch 108.49s,cumulative time 13331.61s
MODEL SAVED
Learning Rate : 0.001
Epoch 125, 25%	 Loss : 4.7655e-05	 RES : 5.9121e-08	 MSE : 2.8373e-05	 REL : 2.6053e-01
Epoch 125, 50%	 Loss : 4.4597e-05	 RES : 5.5699e-08	 MSE : 2.3658e-05	 REL : 2.5389e-01
Epoch 125, 75%	 Loss : 4.9799e-05	 RES : 6.5586e-08	 MSE : 3.1181e-05	 REL : 2.5994e-01
Training Epoch 125 :	 Loss : 4.8867e-05 	 RES : 6.3918e-08	 MSE : 2.9830e-05	 REL : 2.6023e-01
Validation Epoch 125 :	 Loss : 4.8870e-05	 RES : 6.3685e-08	 MSE : 2.9825e-05	 REL : 2.5973e-01
Training Epoch 125 finished,took current epoch 108.36s,cumulative time 13439.71s
MODEL SAVED
Learning Rate : 0.001
Epoch 126, 25%	 Loss : 4.7650e-05	 RES : 5.8964e-08	 MSE : 2.8304e-05	 REL : 2.6021e-01
Epoch 126, 50%	 Loss : 4.4593e-05	 RES : 5.5541e-08	 MSE : 2.3606e-05	 REL : 2.5361e-01
Epoch 126, 75%	 Loss : 4.9794e-05	 RES : 6.5467e-08	 MSE : 3.1147e-05	 REL : 2.5980e-01
Training Epoch 126 :	 Loss : 4.8863e-05 	 RES : 6.3737e-08	 MSE : 2.9768e-05	 REL : 2.5996e-01
Validation Epoch 126 :	 Loss : 4.8864e-05	 RES : 6.3395e-08	 MSE : 2.9637e-05	 REL : 2.5890e-01
Training Epoch 126 finished,took current epoch 109.31s,cumulative time 13548.86s
MODEL SAVED
Learning Rate : 0.001
Epoch 127, 25%	 Loss : 4.7646e-05	 RES : 5.8797e-08	 MSE : 2.8230e-05	 REL : 2.5987e-01
Epoch 127, 50%	 Loss : 4.4589e-05	 RES : 5.5368e-08	 MSE : 2.3559e-05	 REL : 2.5336e-01
Epoch 127, 75%	 Loss : 4.9791e-05	 RES : 6.5434e-08	 MSE : 3.1109e-05	 REL : 2.5964e-01
Training Epoch 127 :	 Loss : 4.8858e-05 	 RES : 6.3554e-08	 MSE : 2.9704e-05	 REL : 2.5968e-01
Validation Epoch 127 :	 Loss : 4.8859e-05	 RES : 6.3127e-08	 MSE : 2.9477e-05	 REL : 2.5819e-01
Training Epoch 127 finished,took current epoch 107.71s,cumulative time 13656.32s
MODEL SAVED
Learning Rate : 0.001
Epoch 128, 25%	 Loss : 4.7641e-05	 RES : 5.8625e-08	 MSE : 2.8155e-05	 REL : 2.5953e-01
Epoch 128, 50%	 Loss : 4.4586e-05	 RES : 5.5219e-08	 MSE : 2.3498e-05	 REL : 2.5303e-01
Epoch 128, 75%	 Loss : 4.9787e-05	 RES : 6.5289e-08	 MSE : 3.1063e-05	 REL : 2.5945e-01
Training Epoch 128 :	 Loss : 4.8854e-05 	 RES : 6.3370e-08	 MSE : 2.9635e-05	 REL : 2.5938e-01
Validation Epoch 128 :	 Loss : 4.8853e-05	 RES : 6.2832e-08	 MSE : 2.9327e-05	 REL : 2.5752e-01
Training Epoch 128 finished,took current epoch 107.79s,cumulative time 13763.82s
MODEL SAVED
Learning Rate : 0.001
Epoch 129, 25%	 Loss : 4.7637e-05	 RES : 5.8461e-08	 MSE : 2.8069e-05	 REL : 2.5913e-01
Epoch 129, 50%	 Loss : 4.4582e-05	 RES : 5.5054e-08	 MSE : 2.3437e-05	 REL : 2.5270e-01
Epoch 129, 75%	 Loss : 4.9782e-05	 RES : 6.5103e-08	 MSE : 3.1005e-05	 REL : 2.5920e-01
Training Epoch 129 :	 Loss : 4.8850e-05 	 RES : 6.3183e-08	 MSE : 2.9563e-05	 REL : 2.5906e-01
Validation Epoch 129 :	 Loss : 4.8848e-05	 RES : 6.2569e-08	 MSE : 2.9191e-05	 REL : 2.5691e-01
Training Epoch 129 finished,took current epoch 108.27s,cumulative time 13871.84s
MODEL SAVED
Learning Rate : 0.001
Epoch 130, 25%	 Loss : 4.7634e-05	 RES : 5.8286e-08	 MSE : 2.8018e-05	 REL : 2.5889e-01
Epoch 130, 50%	 Loss : 4.4578e-05	 RES : 5.4880e-08	 MSE : 2.3375e-05	 REL : 2.5237e-01
Epoch 130, 75%	 Loss : 4.9777e-05	 RES : 6.4941e-08	 MSE : 3.0949e-05	 REL : 2.5897e-01
Training Epoch 130 :	 Loss : 4.8846e-05 	 RES : 6.2989e-08	 MSE : 2.9485e-05	 REL : 2.5871e-01
Validation Epoch 130 :	 Loss : 4.8843e-05	 RES : 6.2286e-08	 MSE : 2.9020e-05	 REL : 2.5615e-01
Training Epoch 130 finished,took current epoch 107.42s,cumulative time 13979.01s
MODEL SAVED
Learning Rate : 0.001
Epoch 131, 25%	 Loss : 4.7630e-05	 RES : 5.8122e-08	 MSE : 2.7930e-05	 REL : 2.5848e-01
Epoch 131, 50%	 Loss : 4.4574e-05	 RES : 5.4703e-08	 MSE : 2.3310e-05	 REL : 2.5202e-01
Epoch 131, 75%	 Loss : 4.9773e-05	 RES : 6.4799e-08	 MSE : 3.0881e-05	 REL : 2.5869e-01
Training Epoch 131 :	 Loss : 4.8842e-05 	 RES : 6.2803e-08	 MSE : 2.9405e-05	 REL : 2.5837e-01
Validation Epoch 131 :	 Loss : 4.8838e-05	 RES : 6.2048e-08	 MSE : 2.8884e-05	 REL : 2.5554e-01
Training Epoch 131 finished,took current epoch 107.60s,cumulative time 14086.42s
MODEL SAVED
Learning Rate : 0.001
Epoch 132, 25%	 Loss : 4.7625e-05	 RES : 5.7957e-08	 MSE : 2.7857e-05	 REL : 2.5815e-01
Epoch 132, 50%	 Loss : 4.4570e-05	 RES : 5.4517e-08	 MSE : 2.3247e-05	 REL : 2.5167e-01
Epoch 132, 75%	 Loss : 4.9770e-05	 RES : 6.4683e-08	 MSE : 3.0812e-05	 REL : 2.5840e-01
Training Epoch 132 :	 Loss : 4.8838e-05 	 RES : 6.2621e-08	 MSE : 2.9320e-05	 REL : 2.5799e-01
Validation Epoch 132 :	 Loss : 4.8833e-05	 RES : 6.1827e-08	 MSE : 2.8727e-05	 REL : 2.5483e-01
Training Epoch 132 finished,took current epoch 107.15s,cumulative time 14193.35s
MODEL SAVED
Learning Rate : 0.001
Epoch 133, 25%	 Loss : 4.7622e-05	 RES : 5.7805e-08	 MSE : 2.7805e-05	 REL : 2.5791e-01
Epoch 133, 50%	 Loss : 4.4567e-05	 RES : 5.4347e-08	 MSE : 2.3172e-05	 REL : 2.5127e-01
Epoch 133, 75%	 Loss : 4.9765e-05	 RES : 6.4505e-08	 MSE : 3.0707e-05	 REL : 2.5796e-01
Training Epoch 133 :	 Loss : 4.8835e-05 	 RES : 6.2444e-08	 MSE : 2.9235e-05	 REL : 2.5762e-01
Validation Epoch 133 :	 Loss : 4.8829e-05	 RES : 6.1631e-08	 MSE : 2.8596e-05	 REL : 2.5424e-01
